time,joint_name,position,velocity,force_x,force_y,force_z,torque,coord_x,coord_z
0.36666666666666664,link_2_to_link_3,6.0622073362640725,4.402063335492003,0.0,0.0,0.0,17.066782541561413,0.024985047474373707,0.4934160719159397
0.36666666666666664,link_3_to_link_4,7.912557551327392,5.111659319961443,0.0,0.0,0.0,5.140226823390723,0.05177980729778103,0.6153010142994932
0.36666666666666664,link_4_to_gripper,8.686518476343176,5.83471792640737,0.0,0.0,0.0,0.05951222624858649,0.06992984542944976,0.6724191794045224
0.39999999999999997,link_1_to_link_2,6.477334762578559,3.786378945195111,0.0,0.0,0.0,25.1376556899811,0.00728406795057724,0.3446454442956258
0.39999999999999997,link_2_to_link_3,7.170845017059777,4.6438506579741485,0.0,0.0,0.0,14.393566905298327,0.029694639296755868,0.49274964501295304
0.39999999999999997,link_3_to_link_4,9.185991642459673,5.334148247375952,0.0,0.0,0.0,4.4057371266793375,0.06155110343958699,0.6133264278512622
0.39999999999999997,link_4_to_gripper,10.140478422056232,6.090333178754592,0.0,0.0,0.0,0.051951087771777524,0.0830119063608233,0.6692546263617988
0.4333333333333333,link_1_to_link_2,7.417390649589528,3.937696891463332,0.0,0.0,0.0,20.41474171415678,0.008460762357509168,0.34452124194033373
0.4333333333333333,link_2_to_link_3,8.328341621116898,4.848510437147981,0.0,0.0,0.0,11.903437207730487,0.034618475798681755,0.49192470340190886
0.4333333333333333,link_3_to_link_4,10.503353098510521,5.518150763268929,0.0,0.0,0.0,3.7333613477500487,0.07171869289288128,0.6108885165167357
0.4333333333333333,link_4_to_gripper,11.643072198903635,6.294050094231394,0.0,0.0,0.0,0.04520772303617537,0.09656463807563662,0.6653592246898397
0.4666666666666666,link_1_to_link_2,8.388566055184663,4.0680500260863495,0.0,0.0,0.0,15.966528770230848,0.009682244004875704,0.34437240181028206
0.4666666666666666,link_2_to_link_3,9.526542991764442,5.019014164730056,0.0,0.0,0.0,9.581213825950096,0.039717144990321335,0.4909304625413724
0.4666666666666666,link_3_to_link_4,11.856051202791141,5.666168569243788,0.0,0.0,0.0,3.1175024956674346,0.08218352062575762,0.6079601115528652
0.4666666666666666,link_4_to_gripper,13.182696049296105,6.449161303579477,0.0,0.0,0.0,0.03920885516337368,0.11043901115530819,0.6606957832285694
0.49999999999999994,link_1_to_link_2,9.38624091453853,4.179050678423107,0.0,0.0,0.0,11.778460056684171,0.010941420486333092,0.34419760991933135
0.49999999999999994,link_2_to_link_3,10.757929403789865,5.158019340999153,0.0,0.0,0.0,7.414145763061323,0.0449534068509678,0.48975871884238964
0.49999999999999994,link_3_to_link_4,13.236040633791257,5.780486211282029,0.0,0.0,0.0,2.5530602885017113,0.09285082820754374,0.6045229925749263
0.49999999999999994,link_4_to_gripper,14.7484651426116,6.558678241037224,0.0,0.0,0.0,0.033882997665186314,0.12449177504875167,0.6552427944861963
0.5333333333333333,link_1_to_link_2,10.406143708684445,4.272158833952677,0.0,0.0,0.0,7.840257120270359,0.012231678057776536,0.34399585158568624
0.5333333333333333,link_2_to_link_3,12.015551648052453,5.267915738088613,0.0,0.0,0.0,5.391537549496527,0.05029212285856281,0.488403881155974
0.5333333333333333,link_3_to_link_4,14.63577539622431,5.863195262178575,0.0,0.0,0.0,2.035399022444978,0.10363050780798974,0.6005679561769637
0.5333333333333333,link_4_to_gripper,16.330155779369452,6.625370246253645,0.0,0.0,0.0,0.0291609917804989,0.13858658299467108,0.6489944527100314
0.5666666666666667,link_1_to_link_2,11.444318734922735,4.348697380760815,0.0,0.0,0.0,4.144789901258982,0.01354684579199806,0.3437664081346505
0.5666666666666667,link_2_to_link_3,13.292976666819133,5.350865405958941,0.0,0.0,0.0,3.5043694949403297,0.055700224087350335,0.4868629417425362
0.5666666666666667,link_3_to_link_4,16.04816793198738,5.916216019117769,0.0,0.0,0.0,1.5603057120504868,0.1144375463258479,0.5960946399909964
0.5666666666666667,link_4_to_gripper,17.918155826533898,6.651799042762753,0.0,0.0,0.0,0.024976438432827885,0.15259522303187523,0.6419601951233931
0.6,link_1_to_link_2,12.497096621655672,4.409865699762634,0.0,0.0,0.0,0.6870519503339128,0.014881164646231905,0.34350884939088455
0.6,link_2_to_link_3,14.58424120191444,5.408836236395273,0.0,0.0,0.0,1.744942567413736,0.06114670616050976,0.4851353975729383
0.6,link_3_to_link_4,17.466552876065176,5.9413169603695515,0.0,0.0,0.0,1.1239467082272971,0.12519250921410016,0.5911111369833238
0.6,link_4_to_gripper,19.503422297875225,6.64034866713083,0.0,0.0,0.0,0.021266079867493425,0.16639885184473335,0.6341638289812616
0.6333333333333333,link_1_to_link_2,13.561067742581592,4.456751809510098,0.0,0.0,0.0,-2.5367305883016735,0.016229260598494034,0.34322302302163005
0.6333333333333333,link_2_to_link_3,15.883812001132544,5.443629434191221,0.0,0.0,0.0,0.10656126934276437,0.06660264065766938,0.4832231312316294
0.6333333333333333,link_3_to_link_4,18.884654974860503,5.940132180820896,0.0,0.0,0.0,0.7228263182719695,0.1358220196209835,0.5856334336592961
0.6333333333333333,link_4_to_gripper,21.077445062904715,6.593251140266337,0.0,0.0,0.0,0.017970141323904853,0.17988914194925654,0.6256423111830386
0.6666666666666666,link_1_to_link_2,14.633058232893273,4.490343265441722,0.0,0.0,0.0,-5.529842202387023,0.01758612113865254,0.3429090415743935
0.6666666666666666,link_2_to_link_3,17.18655128146868,5.456901536862478,0.0,0.0,0.0,-1.4167387407746832,0.0720411940856097,0.48113025959818206
0.6666666666666666,link_3_to_link_4,20.296560731675402,5.914177004227761,0.0,0.0,0.0,0.3537493874452414,0.14625919563094214,0.5796847055811246
0.6666666666666666,link_4_to_gripper,22.63221576024471,6.5126082677066774,0.0,0.0,0.0,0.015032632213026564,0.1929692692699891,0.6164442512633171
0.7,link_1_to_link_2,15.710108353342095,4.511536994600036,0.0,0.0,0.0,-8.295669100257713,0.01894707451968013,0.3425672678770924
0.7,link_2_to_link_3,18.487686341392287,5.4501817941121535,0.0,0.0,0.0,-2.8304154829798787,0.07743764710718182,0.4788629576753355
0.7,link_3_to_link_4,21.69669338662014,5.864861950434084,0.0,0.0,0.0,0.013788918356199241,0.15644401614771752,0.5732945034536919
0.7,link_4_to_gripper,24.160201095801785,6.400410006638729,0.0,0.0,0.0,0.012401602443838,0.20555468626030216,0.6066282112302422
0.7333333333333333,link_1_to_link_2,16.78945298485032,4.521148220050433,0.0,0.0,0.0,-10.83814213048331,0.02030777128037749,0.342198299326396
0.7333333333333333,link_2_to_link_3,19.782782424800224,5.424885788436392,0.0,0.0,0.0,-4.139598459863696,0.08276940830364646,0.4764292642647926
0.7333333333333333,link_3_to_link_4,23.079790876562903,5.793505218136888,0.0,0.0,0.0,-0.2997409473113283,0.16632359388088452,0.5664978624921675
0.7333333333333333,link_4_to_gripper,25.654319815824064,6.258549859217296,0.0,0.0,0.0,0.010029347022832473,0.21757364424153172,0.5962608760434744
0.7666666666666666,link_1_to_link_2,17.8685040658388,4.5199185985087045,0.0,0.0,0.0,-13.162042518001073,0.021664167640556252,0.3418029514744476
0.7666666666666666,link_2_to_link_3,21.067718145198665,5.3823261593851335,0.0,0.0,0.0,-5.349222719424657,0.08801601824576524,0.47383887557395066
0.7666666666666666,link_3_to_link_4,24.44088645527411,5.701343827883556,0.0,0.0,0.0,-0.5893068959586152,0.1758523415804033,0.5593343665655838
0.7666666666666666,link_4_to_gripper,27.107922753306447,6.088837746174944,0.0,0.0,0.0,0.007872550740328626,0.22896744651283535,0.5854151661341288
0.7999999999999999,link_1_to_link_2,18.94483480679579,4.5085236648311255,0.0,0.0,0.0,-15.273186517570002,0.02301251044253874,0.3413822412307994
0.7999999999999999,link_2_to_link_3,22.338662963476082,5.323721205624477,0.0,0.0,0.0,-6.464124430501726,0.09315914100931119,0.4711029322191499
0.7999999999999999,link_3_to_link_4,25.77529168504746,5.589543555690336,0.0,0.0,0.0,-0.8571741088718317,0.18499202476731724,0.5518471966151414
0.7999999999999999,link_4_to_gripper,28.514775447403967,5.893010784613024,0.0,0.0,0.0,0.005892365351166917,0.2396904300886459,0.5741683583121902
0.8333333333333333,link_1_to_link_2,20.016165532933524,4.487579651732445,0.0,0.0,0.0,-17.178507965018483,0.024349323369991314,0.3409373699218092
0.8333333333333333,link_2_to_link_3,23.592056366262366,5.250202008335066,0.0,0.0,0.0,-7.48910422813844,0.0981825414509842,0.4682338044581993
0.8333333333333333,link_3_to_link_4,27.078581539137733,5.459207774810837,0.0,0.0,0.0,-1.105420584282135,0.19371170046884295,0.5440821901207713
0.8333333333333333,link_4_to_gripper,29.86904292522603,5.672742345761833,0.0,0.0,0.0,0.004054414248237945,0.24970968794370796,0.5626002740499291
0.8666666666666666,link_1_to_link_2,21.08035101759059,4.4576497342073615,0.0,0.0,0.0,-18.886058490615248,0.025671394218980962,0.3404697063911414
0.8666666666666666,link_2_to_link_3,24.824588510868846,5.162818574411976,0.0,0.0,0.0,-8.42896471090064,0.10307204754243136,0.46524487984134283
0.8666666666666666,link_3_to_link_4,28.34658137965163,5.311385311615299,0.0,0.0,0.0,-1.3359490665330056,0.20198754671362898,0.5360869350722447
0.8666666666666666,link_4_to_gripper,31.165276311372352,5.429649711006801,0.0,0.0,0.0,0.002328723610986961,0.2590045549306053,0.5507915850420538
0.8999999999999999,link_1_to_link_2,22.1353691778932,4.41924973574733,0.0,0.0,0.0,-20.404944329821884,0.026975763029739353,0.3399807702798658
0.8999999999999999,link_2_to_link_3,26.03318218898139,5.062545360444584,0.0,0.0,0.0,-9.28852796151504,0.10781549784375197,0.4621503568293407
0.8999999999999999,link_3_to_link_4,29.575355598340085,5.14707741113626,0.0,0.0,0.0,-1.5504973896939651,0.20980259170111093,0.5279099181757277
0.8999999999999999,link_4_to_gripper,32.39840099255154,5.1653005858037,0.0,0.0,0.0,0.000689583443671585,0.26756588887991206,0.538822275784294
0.9333333333333332,link_1_to_link_2,23.179311011392414,4.372853326528246,0.0,0.0,0.0,-21.745216827919624,0.02825971091388948,0.3394722155905755
0.9333333333333332,link_2_to_link_3,27.21497601963449,4.950286421916706,0.0,0.0,0.0,-10.072638108787688,0.11240267479790408,0.4589650473056751
0.9333333333333332,link_3_to_link_4,30.761197728318685,4.967243898477398,0.0,0.0,0.0,-1.750647835233778,0.21714635462886941,0.5195997430877337
0.9333333333333332,link_4_to_gripper,33.56370611375573,4.881218677287532,0.0,0.0,0.0,-0.0008846540895333241,0.2753951838222428,0.5267702923413826
0.9666666666666666,link_1_to_link_2,24.210371658887766,4.318896740769241,0.0,0.0,0.0,-22.91773142716424,0.029520749433334447,0.3389458146147704
0.9666666666666666,link_2_to_link_3,28.367308818728578,4.826880341499397,0.0,0.0,0.0,-10.786153003375412,0.11682522496596788,0.4557041903205469
0.9666666666666666,link_3_to_link_4,31.900621853310877,4.7728086138645835,0.0,0.0,0.0,-1.9378358953705563,0.22401441220325174,0.511204430498447
0.9666666666666666,link_4_to_gripper,34.656835220686744,4.578888495679562,0.0,0.0,0.0,-0.002411828664377793,0.28250355498654844,0.5147103960888633
0.9999999999999999,link_1_to_link_2,25.226842485010906,4.257783039915748,0.0,0.0,0.0,-23.93398753332295,0.03075661040548861,0.3384034422844713
0.9999999999999999,link_2_to_link_3,29.487705113415426,4.693105024663235,0.0,0.0,0.0,-11.433928207702866,0.12107656762511335,0.4523832788569832
0.9999999999999999,link_3_to_link_4,32.99035515776985,4.56466419154723,0.0,0.0,0.0,-2.1133586633685284,0.23040790596986538,0.5027708080432097
0.9999999999999999,link_4_to_gripper,35.67377789257855,4.259759502849678,0.0,0.0,0.0,-0.003906266064591206,0.2889106355585431,0.5027132315043676
1.0333333333333332,link_1_to_link_2,26.227104074662954,4.189885948958559,0.0,0.0,0.0,-24.805959401589025,0.03196523602628445,0.33784706099591877
1.0333333333333332,link_2_to_link_3,30.573861779985247,4.549682405791124,0.0,0.0,0.0,-12.020795778594508,0.1251517933405415,0.4490179009100579
1.0333333333333332,link_3_to_link_4,34.02733147637022,4.34367624594874,0.0,0.0,0.0,-2.278382953251793,0.23633300590367673,0.4943439944324127
1.0333333333333332,link_4_to_gripper,36.610862232190826,3.9252497028266253,0.0,0.0,0.0,-0.005379100154995537,0.29464342353309236,0.4908446084261063
1.0666666666666667,link_1_to_link_2,27.20962005016134,4.115553294213792,0.0,0.0,0.0,-25.545926150293774,0.03314476921814006,0.33727870594382914
1.0666666666666667,link_2_to_link_3,31.62363578710535,4.397283078264019,0.0,0.0,0.0,-12.551539762090279,0.1290475542213948,0.4456235957219921
1.0666666666666667,link_3_to_link_4,35.00868571503402,4.110687022340501,0.0,0.0,0.0,-2.4339531811559194,0.24180034532641212,0.48596697895280344
1.0666666666666667,link_4_to_gripper,37.46474809715299,3.5767487471590735,0.0,0.0,0.0,-0.006838610468930118,0.29973511380552076,0.47916499183859046
1.1,link_1_to_link_2,28.172931620918394,4.035110071744549,0.0,0.0,0.0,-26.166307217836742,0.034293544125167316,0.33670047099785133
1.1,link_2_to_link_3,32.63503302491544,4.236530842886921,0.0,0.0,0.0,-13.030869898869131,0.13276194759747448,0.4422157256196625
1.1,link_3_to_link_4,35.93174902801346,3.8665185638059953,0.0,0.0,0.0,-2.58099900726366,0.24682444130761966,0.4776802946739135
1.1,link_4_to_gripper,38.23242097022812,3.2156206112173185,0.0,0.0,0.0,-0.008290564466625341,0.30422394636021016,0.4677291863205605
1.1333333333333335,link_1_to_link_2,29.11565278454555,3.948861176046249,0.0,0.0,0.0,-26.67950800425897,0.03541007669244097,0.33611449514770153
1.1333333333333335,link_2_to_link_3,33.6061981962591,4.06800715695401,0.0,0.0,0.0,-13.463394718826184,0.13629439482454478,0.4388093635562207
1.1333333333333335,link_3_to_link_4,36.794044646729425,3.6119754413076075,0.0,0.0,0.0,-2.7203427274716487,0.2514231133877278,0.4695217813306865
1.1333333333333335,link_4_to_gripper,38.91118637633911,2.8432058844655805,0.0,0.0,0.0,-0.009738555065994602,0.30815209644545605,0.45658619782732246
1.166666666666667,link_1_to_link_2,30.036466105333787,3.8570938185545938,0.0,0.0,0.0,-27.09777905879365,0.03649305528009558,0.335522949539256
1.166666666666667,link_2_to_link_3,34.535405740343066,3.8922554588725244,0.0,0.0,0.0,-13.853594950475292,0.13964551685453452,0.4354191961633954
1.166666666666667,link_3_to_link_4,37.59328426617552,3.3478470892130434,0.0,0.0,0.0,-2.852706406081585,0.255616911861535,0.46152643196113746
1.166666666666667,link_4_to_gripper,39.4986647620259,2.460823707488558,0.0,0.0,0.0,-0.01118432576641073,0.31156462734093543,0.44577925242355204
1.2000000000000004,link_1_to_link_2,30.934119002984247,3.7600796649763715,0.0,0.0,0.0,-27.43309097047804,0.03754133127625614,0.33492802512017744
1.2000000000000004,link_2_to_link_3,35.42105175215655,3.709785339192474,0.0,0.0,0.0,-14.205797960398947,0.1428170081044564,0.432059441873067
1.2000000000000004,link_3_to_link_4,38.32736490385401,3.074909784631,0.0,0.0,0.0,-2.97871874692288,0.2594285650923791,0.45372631594812995
1.2000000000000004,link_4_to_gripper,39.99278675891421,2.0697733805351946,0.0,0.0,0.0,-0.012628077419460485,0.31450852104052324,0.43534594981234015
1.2333333333333338,link_1_to_link_2,31.807420491148374,3.6580767194472945,0.0,0.0,0.0,-27.697026081095114,0.038553909685206514,0.3343319209101123
1.2333333333333338,link_2_to_link_3,36.26164685365949,3.5210765273669384,0.0,0.0,0.0,-14.524153755608781,0.1458115100339254,0.42874378346266145
1.2333333333333338,link_3_to_link_4,38.99436615450346,2.7939283053006747,0.0,0.0,0.0,-3.0989217058880865,0.2628824534906225,0.4461505701214265
1.2333333333333338,link_4_to_gripper,40.39178875722156,1.67133566220007,0.0,0.0,0.0,-0.014068752344304386,0.3170317971374391,0.4253185288558932
1.2666666666666673,link_1_to_link_2,32.65523831169931,3.5513309821670926,0.0,0.0,0.0,-27.900687264713273,0.039529939678625295,0.33373683290691697
1.2666666666666673,link_2_to_link_3,37.055809965567256,3.3265826641618923,0.0,0.0,0.0,-14.812612921264973,0.1486324857037316,0.4254853142151256
1.2666666666666673,link_3_to_link_4,39.59254777139954,2.505657297537532,0.0,0.0,0.0,-3.2137768510920597,0.2660041159695047,0.4388254489807032
1.2666666666666673,link_4_to_gripper,40.69420871870315,1.2667737723859689,0.0,0.0,0.0,-0.015504292977166911,0.3191827255956145,0.41572422256085445
1.3000000000000007,link_1_to_link_2,33.47649641662982,3.4400779055343866,0.0,0.0,0.0,-28.05462330363379,0.040468705108064225,0.3331449436366566
1.3000000000000007,link_2_to_link_3,37.802262921949364,3.126734832027212,0.0,0.0,0.0,-15.074906726578789,0.1512840964435266,0.4222964967567501
1.3000000000000007,link_3_to_link_4,40.12034751183388,2.210842382820189,0.0,0.0,0.0,-3.323671477639411,0.26881979295523006,0.4317744248533451
1.3000000000000007,link_4_to_gripper,40.89888216110462,0.8573341107111944,0.0,0.0,0.0,-0.01693187355193969,0.3210091350451612,0.40658568100520154
1.3333333333333341,link_1_to_link_2,34.27017275501127,3.3245436719829047,0.0,0.0,0.0,-28.168769832505,0.041369614986029535,0.3325584123512392
1.3333333333333341,link_2_to_link_3,38.499825864174106,2.9219448196130076,0.0,0.0,0.0,-15.314529514031621,0.15377108161052835,0.4191891335408614
1.3333333333333341,link_3_to_link_4,40.57637919057402,1.9102210289790105,0.0,0.0,0.0,-3.4289244830336387,0.27135600842874946,0.4250183288481508
1.3333333333333341,link_4_to_gripper,41.00493824845974,0.4442466998710626,0.0,0.0,0.0,-0.018348104417740502,0.3225578148216171,0.39792144221694875
1.3666666666666676,link_1_to_link_2,35.035297327523544,3.2049463147807886,0.0,0.0,0.0,-28.252404412930968,0.04223219395100554,0.33197936587352805
1.3666666666666676,link_2_to_link_3,39.14741334623701,2.7126081016073633,0.0,0.0,0.0,-15.534723392747708,0.1560986422772943,0.41617434787844476
1.3666666666666676,link_3_to_link_4,40.959430890740705,1.6045232095849844,0.0,0.0,0.0,-3.5297920075620737,0.27363919205132115,0.4185755237511913
1.3666666666666676,link_4_to_gripper,41.011795923714836,0.028725362936159515,0.0,0.0,0.0,-0.019749209507487743,0.32387400620395146,0.3897464328949247
1.400000000000001,link_1_to_link_2,35.770950475666304,3.081496701060687,0.0,0.0,0.0,-28.314114028507518,0.04305607273851994,0.3314098900856799
1.400000000000001,link_2_to_link_3,39.744031080381895,2.499106520787948,0.0,0.0,0.0,-15.738465186672185,0.15827232954812892,0.413262574374368
1.400000000000001,link_3_to_link_4,41.26846328666553,1.2944718730115594,0.0,0.0,0.0,-3.6264728423989174,0.27569534119818795,0.4124621004776598
1.400000000000001,link_4_to_gripper,40.91916002239698,-0.38803235605180675,0.0,0.0,0.0,-0.021131178184540696,0.32500097618534335,0.3820724829280086
1.4333333333333345,link_1_to_link_2,36.47626137688571,2.9543993943568863,0.0,0.0,0.0,-28.361773140131962,0.04384097868590654,0.3308520220523681
1.4333333333333345,link_2_to_link_3,40.28877325023546,2.281810665216653,0.0,0.0,0.0,-15.928455541652047,0.16029793807282838,0.41046355760668435
1.4333333333333345,link_3_to_link_4,41.502608037961025,0.9807832407287345,0.0,0.0,0.0,-3.7191136072703146,0.2775497217063477,0.40669209029175146
1.4333333333333345,link_4_to_gripper,40.727017308527856,-0.8048455177760843,0.0,0.0,0.0,-0.022489893223126854,0.32597966559775216,0.3749088397866266
1.466666666666668,link_1_to_link_2,37.15040672051159,2.8238534119824594,0.0,0.0,0.0,-28.40253039715807,0.04458672630281995,0.3303077427665588
1.466666666666668,link_2_to_link_3,40.78082031841608,2.061081939488876,0.0,0.0,0.0,-16.10711007099655,0.16218140520484053,0.4077863578834927
1.466666666666668,link_3_to_link_4,41.661166218293374,0.664166952664937,0.0,0.0,0.0,-3.8078136996129963,0.2792266053353575,0.4012776856887213
1.466666666666668,link_4_to_gripper,40.4356323768275,-1.2205503477288056,0.0,0.0,0.0,-0.02382123703756124,0.32684840245325225,0.3682626709218152
1.5000000000000013,link_1_to_link_2,37.792609542617114,2.6900528907217756,0.0,0.0,0.0,-28.442802144233507,0.045293207942861895,0.32977897050171295
1.5000000000000013,link_2_to_link_3,41.21943725665768,1.8372743345598423,0.0,0.0,0.0,-16.276552413992707,0.16392871613963006,0.40523936292447205
1.5000000000000013,link_3_to_link_4,41.74360674623517,0.3453260759200232,0.0,0.0,0.0,-3.8926300182515945,0.2807490413386076,0.3962294635589658
1.5000000000000013,link_4_to_gripper,40.04554336850769,-1.6340010170448713,0.0,0.0,0.0,-0.025121178483352696,0.3276426708993403,0.36213954423284006
1.5333333333333348,link_1_to_link_2,38.402138200713004,2.553187672568639,0.0,0.0,0.0,-28.48827097982207,0.04596038461397398,0.3292675547507706
1.5333333333333348,link_2_to_link_3,41.6039721287627,1.6107359056723018,0.0,0.0,0.0,-16.43860909306682,0.16554581526883955,0.40283030434024775
1.5333333333333348,link_3_to_link_4,41.74956478912907,0.024956991713628973,0.0,0.0,0.0,-3.97358146661019,0.2821386591349068,0.39155660498982625
1.5333333333333348,link_4_to_gripper,39.55755745164189,-2.0440706286411685,0.0,0.0,0.0,-0.02638584263170261,0.3283949261456726,0.3565438783998439
1.5666666666666682,link_1_to_link_2,38.978305471603704,2.4134438206254876,0.0,0.0,0.0,-28.543887795018012,0.04658827696663086,0.32877527072911267
1.5666666666666682,link_2_to_link_3,41.93385495998627,1.3818099721564856,0.0,0.0,0.0,-16.594806079467954,0.1670385238971901,0.40056627782032733
1.5666666666666682,link_3_to_link_4,41.678840114145366,-0.2962508258084373,0.0,0.0,0.0,-4.050653243222851,0.28341549884089934,0.38726710678055515
