Time,Desired_X,Desired_Z,Actual_X,Actual_Z,Error_X,Error_Z,Angle_link_1_to_link_2,Angle_link_2_to_link_3,Angle_link_3_to_link_4,Torque_link_1_to_link_2,Torque_link_2_to_link_3,Torque_link_3_to_link_4
0.7744479179382324,0.34975710478917266,0.3867423225594017,0.34708117420302204,0.38641932587322725,0.002675930586150621,0.0003229966861744704,1.5023957803592938,-0.0013993806977770553,-1.1145850991352577,-2.6698735205389807,-1.2961131106671244,-0.8930345046223368
0.7956564426422119,0.3453596121425577,0.38912073600614355,0.34407166173240267,0.3895662312612215,0.0012879504101550587,-0.0004454952550779212,1.4999069110705756,-0.006593697641102556,-1.1381365139629454,-2.368050033951024,-1.1494963284236106,-0.8560723679113085
0.8179748058319092,0.3408487440884157,0.39127639402605213,0.3409100104894111,0.3925317041322049,-6.126640099540781e-05,-0.0012553101061527627,1.4981280177193148,-0.012266762244715776,-1.1629545643665802,-2.0606256214998204,-0.9979912800960673,-0.8140776851157036
0.8795862197875977,0.3362357754476673,0.39320390859672266,0.33759934904269795,0.3953037214676517,-0.0013635735950306427,-0.00209981287092903,1.4970810828026417,-0.018472516127155406,-1.1889620826777327,-1.784198801989485,-0.8606862610387688,-0.7704832522460401
0.9008374214172363,0.3315322362395268,0.3948984619355586,0.3341442167893791,0.3978700669957246,-0.0026119805498522886,-0.0029716050601659716,1.4967887097630515,-0.025273575983086986,-1.2160672012951683,-1.5513775577354383,-0.7451732797491749,-0.726634619447655
0.9220230579376221,0.3267498828624587,0.3963558185417193,0.33055033090974656,0.4002192106098176,-0.003800448047287852,-0.0038633920680982703,1.4972761883190286,-0.03274418822627384,-1.2441625813397073,-1.3537476768923637,-0.6487224019877657,-0.6819172768944474
0.9432120323181152,0.3219006687093041,0.39757233578266593,0.3268244316979535,0.40234073507060997,-0.004923762988649383,-0.004768399287944036,1.4985742259121566,-0.04097327980647662,-1.2731241552390065,-1.1720368274206867,-0.5633080123395648,-0.6347435195018236
0.9644379615783691,0.316996714290024,0.398544972998846,0.322974268776348,0.40422536347828925,-0.005977554486323977,-0.0056803904794432425,1.5007219529545903,-0.05006790810824953,-1.3028093402865148,-0.9860296206956368,-0.4807245049700854,-0.5836229472515971
1.026249647140503,0.3120502769367366,0.39927129910375886,0.3190086871567597,0.4058647906297105,-0.006958410220023081,-0.0065934915259516225,1.5037701374990404,-0.060157593426566486,-1.3330546831753673,-0.7799557751226014,-0.39554390567850034,-0.5278409029334122
1.0474543571472168,0.3070737201667702,0.39974949866040543,0.3149377229003984,0.4072515172438494,-0.007864002733628195,-0.007502018583443959,1.5077847943810865,-0.07139996527924661,-1.3636728259402586,-0.5427312296345225,-0.30554171812141434,-0.4676541624128759
1.0686678886413574,0.30207948278030916,0.3999783764189357,0.3107726251873874,0.4083787935168665,-0.008693142407078247,-0.008400417097930823,1.512851520960493,-0.0839880848510248,-1.3944485250282972,-0.2649399620891209,-0.2104937002363825,-0.4041741234513867
1.0900216102600098,0.297080047769871,0.3999573603041505,0.30652576017833105,0.4092406751418765,-0.009445712408460039,-0.009283314837725987,1.5190809049070884,-0.09815972477014628,-1.4251332987168173,0.06495675112959362,-0.11059570983485129,-0.33917996573031733
1.111396074295044,0.2920879111193265,0.39968650284539187,0.3022103920136634,0.409832131994068,-0.010122480894336872,-0.010145629148676116,1.5266151860400679,-0.11420686950599777,-1.4554381508183363,0.4769249374729723,0.0022732622460186567,-0.273422880405991
1.1752965450286865,0.28711555057044746,0.3991664810452468,0.29784035775344947,0.4101491390061155,-0.010724807183002005,-0.01098265796086867,1.5356366967778134,-0.13249785684832027,-1.4850241636713182,0.9310037329094716,0.09402446657317805,-0.2172754089871939
1.196434736251831,0.2821753944350507,0.3983985946873937,0.2934299051050273,0.4101884521073483,-0.011254510669976625,-0.011789857419954586,1.5463780117177521,-0.15347994968450393,-1.5134880776327255,1.565433358309867,0.2273355848343391,-0.1621856815567249
1.2176272869110107,0.2772797905306912,0.3973847630878195,0.28899201285402604,0.40994872361900697,-0.011712222323334853,-0.012563960531187468,1.5591330068954081,-0.17770648719449728,-1.5403468243725662,2.3358614175334296,0.35894201841090345,-0.12246606645752026
1.238835334777832,0.27244097531754863,0.39612752029752996,0.2845397885909035,0.4094283877072489,-0.01209881327335488,-0.01330086740971892,1.5742689512068742,-0.20585175685814575,-1.5650163716342018,3.3028750153031634,0.4999491468036154,-0.10241963707361347
1.2599549293518066,0.26767104331364955,0.39463000876874144,0.28008417949565684,0.40862700817679365,-0.01241313618200729,-0.013996999408052213,1.592238105583849,-0.23872405978648603,-1.5867873439504543,4.517270187699353,0.6510422903978009,-0.10976055729765431
1.3212008476257324,0.2629819168648712,0.3928959715003869,0.27563336765839913,0.40754478289129564,-0.012651450793527919,-0.014648811390908734,1.6135854246823118,-0.2772668909599294,-1.6047996642481221,6.033227454436955,0.8113304087665784,-0.1530598727949824
1.3425688743591309,0.25838531634528566,0.39092974268256814,0.27119163354878756,0.4061823587110563,-0.012806317203501894,-0.015252616028488153,1.6389464242642982,-0.32253533898019954,-1.618022196046626,7.898827853237459,0.9773196395079942,-0.2400708095855715
1.3638238906860352,0.25389273086232866,0.3887362368633375,0.26675812273910476,0.4045406832425862,-0.0128653918767761,-0.01580444637924866,1.6690256019801992,-0.37562848050467185,-1.6252493252133537,10.135450834561137,1.141852912755515,-0.3738304725552337
1.384974479675293,0.2495153895400142,0.3863209366648873,0.2623257862035175,0.4026209658957902,-0.012810396663503282,-0.0163000292309029,1.7045421947846617,-0.4375545471014724,-1.6251347346541616,12.697965880459966,1.293085567579557,-0.5454399216887877
1.4061305522918701,0.24526423345197285,0.38368987907984975,0.25788114090091774,0.4004248643365263,-0.012616907448944892,-0.01673498525667655,1.7461298153571179,-0.5090118824204561,-1.616290463244084,15.410067943788457,1.414430762307305,-0.7235008134792376
1.468489170074463,0.2411498882744654,0.380849640381959,0.2534060419765615,0.39795507626808957,-0.012256153702096123,-0.01710543588613056,1.7941857504589285,-0.590097929923914,-1.5974785380966885,17.879835970201295,1.4844014393981864,-0.8447529041205909
1.4897699356079102,0.23718263772772608,0.3778073196887921,0.24888314390199928,0.39521654623914937,-0.011700506174273206,-0.01740922655035726,1.8486893700296216,-0.6734312632572473,-1.567899623934283,19.49581065549615,1.513318968922721,-0.8103970007556317
1.5109505653381348,0.23337239787201758,0.37457052121767204,0.24430626119374943,0.3922184297540041,-0.010933863321731851,-0.01764790853633208,1.9081819564609313,-0.7567645965905807,-1.5290050646518438,-21.7018017616906,-23.893653418703924,-4.646872804786795
1.5321059226989746,0.22972869232264462,0.37114733527908444,0.24074648173818242,0.3883447888326903,-0.011017789415537799,-0.017197453553605857,1.9704257776221252,-0.8400979299239141,-1.4834292216721678,-76.31528356499021,-58.799108589158834,-10.300571137808777
1.5532755851745605,0.22626062844587547,0.3675463180551151,0.23816388825493448,0.3837441145951079,-0.011903259809059014,-0.01619779653999276,2.0350489871040205,-0.9234312632572474,-1.433992565337498,-100.0,-80.11164068858855,-15.846524665797824
1.614354133605957,0.2229768745952693,0.36377647021345044,0.2360013973976318,0.3788697595826788,-0.013024522802362493,-0.01509328936922838,2.1026099257304165,-1.0067645965905807,-1.3830504616501829,-100.0,-88.12278345716322,-19.650045524371098
1.6355645656585693,0.21988563844530667,0.3598472144103957,0.2339145278249487,0.37370985476547536,-0.014028889379642029,-0.01386264035507967,2.1726823701316933,-1.090097929923914,-1.3322100967836197,-100.0,-92.28763970957647,-21.217002362842106
1.6567447185516357,0.21699464647647781,0.3557683717391418,0.23170123324541095,0.3680754857402728,-0.014706586768933133,-0.012307114001131048,2.2437127783468864,-1.1734312632572472,-1.2823888037561197,-100.0,-90.97245312497803,-20.086323999520825
1.6779155731201172,0.2143111246631053,0.3515501371821465,0.2291242779234772,0.36206264931689336,-0.014813153260371886,-0.010512512134746854,2.3128970550724093,-1.2567645965905805,-1.234081989799135,-100.0,-82.66576822750295,-16.012468495934904
1.6990954875946045,0.21184178041217144,0.3472030541289884,0.22592823809251442,0.35606386111606186,-0.014086457680342973,-0.008860806987073477,2.3760368307285735,-1.3400979299239137,-1.1876598658147306,-100.0,-65.81346930042191,-8.813446005061845
1.7605488300323486,0.20959278579829393,0.3427379880233831,0.2218402451328263,0.35075516429836057,-0.012247459334532362,-0.008017176274977444,2.427319313346737,-1.415534069581358,-1.143596010294479,-100.0,-38.712695591614576,1.7062976005043822
1.7818090915679932,0.2075697621367537,0.33816609920523333,0.2165525501696592,0.3470711839206628,-0.008982788032905503,-0.008905084715429445,2.4625197977711615,-1.4762781355761392,-1.103958881256759,-100.0,-19.35187989446351,7.8529714752753
1.8031113147735596,0.20577776593313424,0.33349881501559064,0.21115657700766505,0.3452855502675931,-0.005378811074530809,-0.011786735252002467,2.4934611938728746,-1.5209560388961167,-1.0725954308358747,20.002281402956,43.05152544745248,11.00012614192493
1.8242931365966797,0.204221276244691,0.3287478012342546,0.20657227355450505,0.3453099438170201,-0.002350997309814057,-0.016562142582765504,2.5280084789032893,-1.551585722456138,-1.0528492755011454,78.57052858111051,65.26184060606502,9.515637000999543
1.8454453945159912,0.20290418348504097,0.32392493292139846,0.20369484090981324,0.34436917072313883,-0.0007906574247722731,-0.020444237801740373,2.5660147601609284,-1.5715440772885862,-1.04521412170015,60.33501779844612,46.38908263953023,5.227899026048677
1.9072916507720947,0.20182977970015464,0.319042264736103,0.20243320662990513,0.341051501963307,-0.0006034269297504891,-0.022009237227204048,2.6035347510594993,-1.583840973467846,-1.0477550074921163,14.289532362430423,15.761737606894274,1.212425398331146
1.9284393787384033,0.20100075033995546,0.314112000805987,0.2020259642234762,0.3357764830613903,-0.0010252138835207536,-0.021664482255403295,2.636960910914975,-1.5904679846877716,-1.0577095442256432,-22.394357841896507,-6.000581016410027,-0.7146603278860643
1.9496486186981201,0.2004191675460939,0.309146464223244,0.20176306153180834,0.3296983860426738,-0.0013438939857144394,-0.02055192181942983,2.664840556454914,-1.5923734106992506,-1.072658658678313,-36.19651847174094,-12.726529136946484,-0.5018650071407116
1.9708056449890137,0.20008648497267206,0.30415806624332936,0.20132678962211784,0.32378205795226245,-0.0012403046494457726,-0.019623991708933086,2.6876142559263863,-1.5897829091444469,-1.0909486699223296,-31.785619341701455,-8.738940339000532,0.7803084974670308
1.9919917583465576,0.2000035341528658,0.29915927526328545,0.2007575888766812,0.3184185666251324,-0.0007540547238154005,-0.019259291361846953,2.706513122091124,-1.5826747479770236,-1.1116187901109107,-20.492282446408968,-1.5979934201892685,1.9846717884544787
2.053712844848633,0.20017052242052466,0.29416258565724235,0.2002589087955055,0.3135170992491787,-8.838637498084778e-05,-0.01935451359193635,2.722605945333136,-1.5711337706841824,-1.134136003790293,-11.342946046558849,3.30428406726936,2.538425715378163
2.074934244155884,0.2005870323919453,0.2891804865469895,0.20001830331916215,0.30879592641137704,0.0005687290727831584,-0.01961543986438752,2.736392231035778,-1.5554549690957034,-1.158149754523714,-7.820161725150417,4.339225351848543,2.462806490062622
2.09637451171875,0.20125202300911343,0.2842254305856755,0.20012362411066725,0.304024724003476,0.0011283988984461812,-0.019799293417800512,2.7478704131786835,-1.536051714879286,-1.183357173220682,-8.946029823057282,2.610615805172487,2.0837137768994887
2.117833137512207,0.2021638321418065,0.2793098028326604,0.20056803673755239,0.29912063501744585,0.0015957954042541134,-0.019810832184785465,2.756811531656351,-1.5133139954315555,-1.209468801967133,-12.003672252263385,0.0480944511033532,1.7181530365871338
2.1393046379089355,0.20332018074205377,0.27444588979731727,0.20129983104872062,0.29412284362741914,0.0020203496933331455,-0.019676953830101873,2.763000005245073,-1.4875158165969697,-1.2362200546928475,-14.714619473931679,-1.9431230162099928,1.5234972491152787
2.2037503719329834,0.2047181785405694,0.2696458487291575,0.20226968460548442,0.28911908396945146,0.0024484939350849777,-0.019473235240293985,2.7663415103313156,-1.4588038677227138,-1.263387726773855,-16.12430223933372,-2.9287913919255324,1.4937671126664152
2.2250661849975586,0.20635433127092018,0.26492167723103843,0.2034532288418167,0.2841840552924381,0.0029011024291034637,-0.019262378061399688,2.7668560088123635,-1.4272401485913866,-1.2907961575736453,-16.392324738581312,-3.1763835317345044,1.543723389726288
2.2462079524993896,0.2082245494033722,0.26028518327140443,0.2048494559416528,0.2793547328937899,0.0033750934617194084,-0.019069549622385495,2.764622537698625,-1.392864519657416,-1.318314052790308,-16.17175657972069,-3.2086410930275657,1.5813026685027716
2.2673444747924805,0.21032415836658508,0.25574795567051517,0.20646816039714647,0.27463648502807975,0.0038559979694386126,-0.018888529357564576,2.7597282526302056,-1.35572821360852,-1.3458432535316245,-16.004263022337067,-3.3689425812163023,1.5700602283127507
2.2884981632232666,0.21264791023160595,0.25132133513443045,0.20831685196401112,0.2700225942514639,0.004331058267594834,-0.018701259117033464,2.752245083721022,-1.3159041879085889,-1.37330751819816,-16.134000707970372,-3.7764347941000733,1.5095604779213503
2.351317882537842,0.2151899968289589,0.2470163859091511,0.21039602663145526,0.26550929842504567,0.004793970197503633,-0.018492912515894577,2.742230431834162,-1.2734783847829851,-1.400642525283791,-16.52722956123471,-4.367148223265859,1.4204585419408817
2.3725171089172363,0.21794406426604362,0.24284386812576605,0.21269938662823767,0.26110209627742054,0.00524467763780595,-0.018258228151654482,2.729738216884207,-1.2285354423453656,-1.4277881351674258,-17.025379544986937,-5.014285067087697,1.3239390914321645
2.3937251567840576,0.22090322880855798,0.23881421090572852,0.21521692800811315,0.256814211899424,0.005686300800444827,-0.018000000993695475,2.714828678159358,-1.1811488951205722,-1.4546832432988306,-17.48379486090984,-5.620067141686873,1.2309818812259836
2.4149181842803955,0.22406009408624883,0.23493748629348368,0.2179379519229661,0.252661847543951,0.006122142163282718,-0.017724361250467308,2.6975724407221784,-1.1313804218729386,-1.4812628013845413,-17.838820220522063,-6.152234845934018,1.1407630710809002
2.436086654663086,0.22740676957998557,0.23122338408160303,0.22085256449072632,0.24866016434881186,0.006554205089259246,-0.017436780267208823,2.678049680572925,-1.0792841480341175,-1.507455535065623,-18.093467967009325,-6.620627209437154,1.0479208190991298
2.501272201538086,0.23093489034394876,0.2276811875913492,0.22395152314044423,0.24482177030825208,0.006983367203504537,-0.017140582716902886,2.6563477943606864,-1.0249147384179285,-1.5331814094529195,-18.286551363353908,-7.055697323629251,0.9455874799765189
2.5224616527557373,0.23463563791363834,0.22431975046920755,0.22722552014476408,0.2411570341752592,0.007410117768874264,-0.016837283706051642,2.6325602279682334,-0.9683352002909498,-1.5583475781198113,-18.449710772594983,-7.477818517452161,0.8299914511975103
2.5436930656433105,0.23849976234744205,0.22114747455738087,0.2306643047344099,0.23767535432323336,0.007835457613032143,-0.016527879765852488,2.6067877434440105,-0.909624709827337,-1.582842626482467,-18.59307264217645,-7.891922755692123,0.6999506955638684
2.5649938583374023,0.24251760534667255,0.21817228889355933,0.23425628366733775,0.23438612382823293,0.008261321679334799,-0.0162138349346736,2.579142163890087,-0.848887666645841,-1.6065293275294468,-18.706787834143427,-8.291021314626967,0.555719993042511
2.5861728191375732,0.24667912439628395,0.2154016298924557,0.23798848912499707,0.23129908558798506,0.008690635271286884,-0.01589745569552936,2.549752119438137,-0.7862655734190304,-1.629236437354603,-18.77118080505223,-8.66354192646216,0.39787099957427213
2.6489450931549072,0.25097391786592943,0.21284242275864151,0.2418467425834448,0.22842417320513664,0.009127175282484634,-0.015581750446495124,2.518770316351641,-0.7219528872030173,-1.6507502355961916,-18.766645935857035,-8.99891703448248,0.2268781418661678
2.670231580734253,0.2553912510086201,0.21050106417714193,0.24581585577471254,0.22577112104973268,0.009575395233907547,-0.015270056872590754,2.4863819559607676,-0.6562170640803345,-1.6708067526664416,-18.67912773375282,-9.289597402676327,0.04346050821529243
2.6913676261901855,0.2599200827920018,0.20838340632505478,0.24987981010355553,0.22334907086782696,0.010040272688446261,-0.014965664542772178,2.452813797285165,-0.5894218037059404,-1.68908608776053,-18.501536395079007,-9.530486361576733,-0.1506042466443158
2.7125043869018555,0.2645490934951861,0.20649474224415532,0.25402195154851964,0.2211662528440254,0.010527141946666485,-0.014671510599870097,2.418342828575654,-0.5220509297286359,-1.7052109258128365,-18.233560764066624,-9.717754641362085,-0.35154953599895317
2.7336466312408447,0.2692667130021573,0.20483979261104862,0.25822528584233595,0.21922970079842666,0.011041427159821371,-0.014389908187378037,2.3833026352296462,-0.4547283030214845,-1.7187520835497871,-17.88198948119374,-9.848502905278174,-0.5528983992874613
2.7958600521087646,0.2740611497210366,0.20342269393793633,0.26247295481021604,0.21754492637089992,0.011588194910820582,-0.014122232432963594,2.348084593322157,-0.38822688056303123,-1.7292441494209492,-17.46198478617956,-9.921657861380272,-0.7452829357447437
2.81709361076355,0.27892042005692125,0.20224698823349047,0.266748931912289,0.21611551694410688,0.012171488144632259,-0.013868528710616418,2.3131305002891627,-0.3234584423810159,-1.736213330946555,-16.998117325908268,-9.939509801404435,-0.9171849119133262
2.8382725715637207,0.28383237836463054,0.20131561414967647,0.27103890434935163,0.21494270053943404,0.012793474015278916,-0.01362708638975757,2.278913878509061,-0.26143629812567803,-1.7392169615800166,-16.52338598759931,-9.908803977095813,-1.0569265163404582
2.859485626220703,0.2887847473064937,0.20063089963665365,0.27533121831127827,0.2140249987398623,0.013453528995215458,-0.013394099103208656,2.245909474480335,-0.20320807902001042,-1.7378900584373482,-16.075296027225374,-9.840417151817567,-1.155873387302899
2.880657196044922,0.2937651485392999,0.20019455612411208,0.2796176687898053,0.21335813157720324,0.014147479749494596,-0.013163575453091159,2.214554138666416,-0.14976441161013868,-1.7319904884373396,-15.689877612180561,-9.74734670418185,-1.2120613505488043
2.944387197494507,0.29876113365371004,0.2000076742435899,0.2838938518549519,0.2129353178978481,0.014867281798758125,-0.012927643654258192,2.1852058637499443,-0.10193874402604275,-1.7214330366782007,-15.395964198659438,-9.641701008233499,-1.2326623104578553
2.9657254219055176,0.30376021528879676,0.20007072110246216,0.28815881791700604,0.2127480188051864,0.015601397371790726,-0.012677297702724244,2.158109336601203,-0.06031889806383192,-1.7063052135469008,-15.211885002706586,-9.532060141307557,-1.2335879056181958
2.9869492053985596,0.30874989834394373,0.20038353911641582,0.2924139100031554,0.21278702321632006,0.01633598834078831,-0.012403484099904244,2.1333749461077316,-0.025188858508468456,-1.686862735045555,-15.145053770743495,-9.422480347017057,-1.2356215899163783
3.0082404613494873,0.31371771121008984,0.20094534640332853,0.29666092843010744,0.21304363639855117,0.017056782779982405,-0.012098289995222639,2.1109746096140443,0.00348892298834573,-1.6635074713984839,-15.193158901627095,-9.313475060455227,-1.258347004287153
3.0294177532196045,0.3186512369422566,0.20175473873756655,0.30090004012156607,0.21351067806783386,0.01775119682069054,-0.011755939330267307,2.090753864033232,0.026050570175315618,-1.636753357259952,-15.345199167021578,-9.204114443482112,-1.3144926644543895
3.092254161834717,0.32353814429544414,0.20280969305981766,0.30512800364251114,0.21418305938875304,0.018410140652933005,-0.011373366328935375,2.0724568028783468,0.04307517427454326,-1.6071863019868895,-15.581572428938053,-9.0937977793093,-1.4070808254357174
3.11340594291687,0.3283662185463217,0.20410757253368586,0.30933720333352466,0.2150578546692931,0.01902901521279704,-0.010950282135607253,2.055758983755292,0.05530904679118719,-1.5754235037882736,-15.87386150311382,-8.982704557274745,-1.5301585971953366
