timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1752857163.5733552,0.35,0.3,0.0,0.68,0.002135615459414001,-0.05163496210402422,0.19251960940212345,50.0,50.0,50.0,0.5,0.5,0.05,0.3,0.3
1752857163.5974147,0.3499960522101908,0.3006283019941676,0.008577122246755066,0.6786928341532331,-0.013820251650854935,-0.06381555083603799,0.38670020771988034,50.0,50.0,20.051964283545388,0.5,0.5,0.05,0.3,0.3
1752857163.6196127,0.349984209464165,0.30125650477216687,0.019751765536214154,0.6743218995827917,-0.05876874476420629,0.012883889418703137,0.4807916029158359,50.0,50.0,2.0041854782013937,0.5,0.5,0.05,0.3,0.3
1752857163.6417327,0.3499644736320294,0.30188450913349674,0.030655267760354703,0.6693432005597986,-0.13248055998940753,0.17582342133559803,0.47946385466591457,50.0,50.0,2.0470078643461687,0.5,0.5,0.05,0.3,0.3
1752857163.6644325,0.3499368478303009,0.30251221590898847,0.04160988741621968,0.6638510634967215,-0.2228813399324671,0.3885980215833235,0.4285139462756508,50.0,50.0,12.955341212944827,0.5,0.5,0.05,0.3,0.3
1752857163.687789,0.3499013364214136,0.30313952597646565,0.053173615090721583,0.6553785181489228,-0.3118869206263313,0.6031774866544082,0.3806027520636399,50.0,50.0,21.289168113602912,0.5,0.5,0.05,0.3,0.3
1752857163.7116828,0.3498579450130307,0.30376634027639665,0.06552157274658373,0.6425354785024832,-0.39162259679166617,0.7988342725712668,0.36295806298328515,50.0,50.0,23.377498790925983,0.5,0.5,0.05,0.3,0.3
1752857163.734365,0.3498066804571586,0.30439255982753716,0.07874251922226887,0.625335164945923,-0.4248564028980601,0.9074909059629609,0.3706560702989333,50.0,-50.0,-20.99779997599208,0.5,0.5,0.05,0.3,0.3
1752857163.7578971,0.349747550849065,0.30501808574256073,0.09066790858852695,0.6118568448080336,-0.42441711877533983,0.9583157268693102,0.3864909480157763,50.0,-50.0,-22.741779503832664,0.5,0.5,0.05,0.3,0.3
1752857163.7804532,0.3496805655260004,0.3056428192436741,0.10210763129336366,0.6024224466939316,-0.3955558469897691,0.963541250935832,0.3993258752467769,50.0,-50.0,-24.545959781933316,0.5,0.5,0.05,0.3,0.3
1752857163.8032398,0.3496057350657239,0.3062666616782152,0.11346193135071994,0.597292074996111,-0.3399924751832226,0.9262131335944261,0.4051702304253303,50.0,-50.0,-25.708564079842173,0.5,0.5,0.05,0.3,0.3
1752857163.825,0.34952307128483256,0.3068895145342319,0.12500718857944165,0.5965971448336886,-0.26294499742885274,0.8541367990734239,0.40596339975251544,50.0,-30.73338963751827,-18.325982183048186,0.5,0.5,0.05,0.3,0.3
1752857163.8470588,0.3494325872368957,0.30751127945603784,0.13700616353006795,0.5990822176782459,-0.18976248545339053,0.7933467723834932,0.4050574023210446,50.0,50.0,15.347900444813215,0.5,0.5,0.05,0.3,0.3
1752857163.8693829,0.3493342972103934,0.30813185825974415,0.14991764486958573,0.5994345156004105,-0.1209314434185892,0.744842436763344,0.40363587628953085,50.0,50.0,15.967780327317309,0.5,0.5,0.05,0.3,0.3
1752857163.8917065,0.34922821672646026,0.30875115294876376,0.16370019675597328,0.5975057492936351,-0.05682853558523662,0.7095063557349106,0.4026074340094685,50.0,50.0,16.4823477269241,0.5,0.5,0.05,0.3,0.3
1752857163.9126103,0.3491143625364344,0.30936906572928624,0.1782821794700296,0.5931547065600395,0.0023232887699067076,0.6881242620071317,0.40219867024935785,50.0,50.0,16.813747650939497,0.5,0.5,0.05,0.3,0.3
1752857163.933812,0.34899275261921237,0.30998549902572037,0.19354404745871132,0.5862589411918423,0.056566150892051505,0.6811116406307584,0.40224204315753953,50.0,50.0,17.012700617670806,0.5,0.5,0.05,0.3,0.3
1752857163.9549863,0.34886340617840966,0.3106003554961027,0.209312049636997,0.5767084247881457,0.10629743250961465,0.6882870255875116,0.40243310403252835,50.0,50.0,17.12392338339937,0.5,0.5,0.05,0.3,0.3
1752857163.9770565,0.34872634363932886,0.31121353804746904,0.22535541851689422,0.5644055980850474,0.15231804029478413,0.7087350453400889,0.4025491511918476,50.0,50.0,17.185178348776176,0.5,0.5,0.05,0.3,0.3
1752857163.9996724,0.3485815866457337,0.31182494985118625,0.24138924751343793,0.5492716400872398,0.1958153394395382,0.7408295479322169,0.4025212782348536,50.0,50.0,17.20914401365518,0.5,0.5,0.05,0.3,0.3
1752857164.0216537,0.34842915805643154,0.3124344943582427,0.25708342237256854,0.5312597219110939,0.2382905807765902,0.7823794284904646,0.4024223528103444,50.0,50.0,17.196912405678294,0.5,0.5,0.05,0.3,0.3
1752857164.0434213,0.34826908194166367,0.31304207531449485,0.27207731035451616,0.5103692027991612,0.2872439327401558,0.8198071398058391,0.4023417314340714,50.0,34.61893098116924,10.497679491236894,0.5,0.5,0.05,0.3,0.3
1752857164.0655515,0.3481013835793043,0.31364759677586623,0.28644673741513704,0.4876996574930632,0.35160187276468396,0.8361182516157684,0.4028273133751116,50.0,12.259021673915477,0.9548192903996037,0.5,0.5,0.05,0.3,0.3
1752857164.0874677,0.3479260894508688,0.3142509631234988,0.3007667484161234,0.4647173087531317,0.42974769497420956,0.8332814529806534,0.4045517687179032,50.0,16.524636915808266,2.5988548843158163,0.5,0.5,0.05,0.3,0.3
1752857164.109691,0.34774322723733214,0.3148520790788517,0.3149332852413213,0.44117080991209956,0.5157387957204961,0.8216137576721569,0.40725322757996774,50.0,33.620491391464796,9.479537892806158,0.5,0.5,0.05,0.3,0.3
1752857164.1317554,0.34755282581475766,0.3154508497187474,0.32825065063311554,0.4161659069465296,0.6043438449667038,0.8107991423327289,0.4099120678271412,50.0,49.215193440157904,15.806408072831324,0.5,0.5,0.05,0.3,0.3
1752857164.153676,0.3473549152497372,0.31604718049036046,0.3398834503915719,0.38901717595862917,0.6958481911208698,0.8005648942037787,0.41162525733644356,50.0,50.0,16.037770322401425,0.5,0.5,0.05,0.3,0.3
1752857164.1758068,0.3471495267946432,0.3166409772261493,0.34954457139803763,0.3598764626572713,0.7909366600978829,0.789601143102623,0.4124400925175488,50.0,50.0,16.093989689601244,0.5,0.5,0.05,0.3,0.3
1752857164.1979537,0.3469366928826937,0.31723214615872586,0.35698647777293646,0.32894324110997425,0.8750074520276319,0.7941316383757014,0.41294671572423397,-50.0,22.677685392840928,14.502215528774487,0.5,0.5,0.05,0.3,0.3
1752857164.220495,0.34671644712283056,0.31782059393566253,0.3603401380640012,0.2975979334885472,0.9532080237612044,0.8055130097695072,0.41278555514713205,-50.0,8.858682419825017,8.728921611911753,0.5,0.5,0.05,0.3,0.3
1752857164.2431564,0.3464888242944126,0.3184062276342339,0.3603936024710713,0.26666253474211965,1.0299323435595429,0.8156351747791408,0.41264317800327593,-50.0,-3.0587912046068078,3.773735213829482,0.5,0.5,0.05,0.3,0.3
1752857164.2658474,0.3462538603417229,0.31898895477609,0.35798066817331553,0.23673317556733398,1.1069188850820388,0.8209180926055485,0.413250843853374,-50.0,-8.693191548036712,1.4253423367761493,0.5,0.5,0.05,0.3,0.3
1752857164.2879307,0.3460115923682935,0.3195686833418601,0.35363694056744943,0.20808967768381775,1.1836764191713052,0.8219737256109093,0.4147254508590301,-50.0,-8.800447943195163,1.3086051223660133,0.5,0.5,0.05,0.3,0.3
