timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1753168851.5241656,0.15,0.10000000000000002,0.1441859919838803,0.0988066875537068,1.1465763782829328,1.594003254597666,0.8675540461150119,-16.402218462703054,-3.331110620711436,1.0466837129286217,0.1,0.4,0.1,0.25,0.1
1753168851.5867958,0.15003209247035693,0.1025332714313188,0.1440114908760745,0.09653462201678636,1.1564360695213922,1.5893239543322903,0.8625128792315647,-30.098886932061337,-5.1827020657811556,2.3568631293694087,0.1,0.4,0.1,0.25,0.1
1753168851.6468472,0.1501283492828947,0.10506491688387126,0.14388386143894444,0.09488945879353822,1.1616053830801925,1.5867867229225991,0.8601128587776866,-36.205187451159595,-6.31660270051204,2.854819509892517,0.1,0.4,0.1,0.25,0.1
1753168851.705274,0.15028870865523525,0.10759331142252465,0.14380717426145775,0.09403903504813652,1.1619483351851843,1.5865015972784526,0.860356335525791,-37.23566766407464,-6.688313274498726,2.848173692786735,0.1,0.4,0.1,0.25,0.1
1753168851.7644498,0.15051306766081046,0.11011683219874324,0.14379035780984828,0.09400397865130301,1.157794816536355,1.5883758878139786,0.8627869148574763,-35.11060975335001,-6.463076918048819,2.5613471659224794,0.1,0.4,0.1,0.25,0.1
1753168851.8224852,0.15080128229492568,0.11263385949221293,0.14384243370684816,0.09471425017655338,1.1497138457533134,1.5922173226994396,0.8666979662689962,-31.2574450683208,-5.824391070913982,2.1500198496926473,0.1,0.4,0.1,0.25,0.1
1753168851.881275,0.15115316756718886,0.11514277775045766,0.1439696558936014,0.09605186053656552,1.1383980267974991,1.5977306299259615,0.8714010326664197,-26.63365230256704,-5.016090287742511,1.7078842000272525,0.1,0.4,0.1,0.25,0.1
1753168851.9404092,0.15156849762024657,0.11764197662578083,0.14417465922684086,0.09788167241599544,1.12493324374618,1.603928740512465,0.8773031150572306,-21.010956458392936,-4.599070535085053,1.2930251174150347,0.1,0.4,0.1,0.25,0.1
1753168851.9994433,0.15204700587475056,0.12012985200886603,0.1444486177907326,0.10007358117344808,1.110025102928153,1.6104062613867531,0.8840601920876519,-16.621558666516776,-3.8785973193145495,0.9368227447615806,0.1,0.4,0.1,0.25,0.1
1753168852.0581257,0.1525883852004613,0.12260480705837354,0.14478826650672708,0.10251074871826216,1.0945401880045162,1.616367682632358,0.8921050950779106,-12.248161943174525,-3.5627085578995015,0.6479356593056026,0.1,0.4,0.1,0.25,0.1
1753168852.1160378,0.1531922881133796,0.1250652532258721,0.14518420937516155,0.10509824753021851,1.0789193145264178,1.6216125787202742,0.901145040276557,-9.454003789316154,-3.063532383454713,0.4240602647450399,0.1,0.4,0.1,0.25,0.1
1753168852.1747048,0.15385832699877877,0.12750961127544783,0.1456347576469551,0.10776156210577914,1.0633310867371717,1.6262636918923559,0.9105607482089246,-7.813567059796065,-2.5408505589058326,0.25902850132614563,0.1,0.4,0.1,0.25,0.1
1753168852.2328374,0.1545860743599951,0.12993631229733582,0.1461424239147438,0.11044547237775244,1.0477354985223062,1.6306606432338406,0.9195557734145602,-7.103247513374961,-2.0272125143320867,0.151552762026777,0.1,0.4,0.1,0.25,0.1
1753168852.2928414,0.1553750630928163,0.1323437987149238,0.14671164781606083,0.11311221050601947,1.0323340249116906,1.6346398090540066,0.9282036546608696,-6.083258113008259,-1.9807206783581308,0.07575734944553997,0.1,0.4,0.1,0.25,0.1
1753168852.3510914,0.15622478678529195,0.13473052528448207,0.14734167920804608,0.11573981494568636,1.017664635107817,1.6374343948457915,0.9375633117002227,-4.403467535022949,-2.4242648370954667,0.021108406345569913,0.1,0.4,0.1,0.25,0.1
1753168852.4093425,0.1571347000427738,0.1370949600869768,0.14802495559371853,0.11831852840250803,1.0031481923973853,1.64003586911884,0.9460980585996467,-5.825018279562542,-1.7932199274841198,0.01046016203286303,0.1,0.4,0.1,0.25,0.1
1753168852.4710233,0.15810421883797693,0.13943558551133187,0.14877362814812367,0.12084036104034675,0.9876192742353409,1.6443213344524192,0.9509640338249388,-8.810587394782766,-0.5789685654289517,0.019999659125179946,0.1,0.4,0.1,0.25,0.1
1753168852.5307865,0.15913272088583752,0.1417508992285063,0.14960919967652925,0.12329599731863869,0.9720298362547927,1.6487228337225537,0.9545648792993714,-6.36227406149206,-1.6566658356974904,0.01131204959376444,0.1,0.4,0.1,0.25,0.1
1753168852.5905142,0.16021954604292582,0.14403941515576346,0.15051434494599403,0.12569746942029156,0.9563877438799454,1.6532238605525331,0.9569362495901803,-6.350818634627704,-1.7156100959226082,0.007519535828945951,0.1,0.4,0.1,0.25,0.1
1753168852.650361,0.1613639967311592,0.1462996644105121,0.15148941313792483,0.1280474066820266,0.9399573804151978,1.6589928047626186,0.9563231251941269,-8.232411331184444,-0.9485104835899787,0.019141426984809785,0.1,0.4,0.1,0.25,0.1
1753168852.7127979,0.16256533838554177,0.14853019625310812,0.1525469313481897,0.13034253778719135,0.9241187090288784,1.66381362033733,0.9561177472815031,-4.717644957220077,-2.5064684139223647,0.0030751582233725858,0.1,0.4,0.1,0.25,0.1
1753168852.7735622,0.16382279992564502,0.15072957901801073,0.15366261122643982,0.13260066813934052,0.909154562290953,1.6672598934511844,0.9569820990921619,-4.00759011147835,-2.8602787362954363,-0.00512906393672137,0.1,0.4,0.1,0.25,0.1
