timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1752857220.9905336,0.35,0.3,0.3582871893435369,0.2935206218227935,0.8652733471341851,0.8261486643980834,0.39646317203972814,-9.683577474726011,-4.8743657365556885,-1.0467716208970759,0.5,0.5,0.05,0.3,0.3
1752857221.0126655,0.3499960522101908,0.3006283019941676,0.35830256169507757,0.29416564040615784,0.8638449089608738,0.8256466287638176,0.39635429433990016,-9.655532651428162,-4.8592124688829745,-1.043721509485962,0.5,0.5,0.05,0.3,0.3
1752857221.034912,0.349984209464165,0.30125650477216687,0.35830970301626897,0.2948097693071625,0.8623737003054053,0.8251911010253746,0.3962849672461123,-9.694319433051001,-4.893624508619204,-1.05377971851684,0.5,0.5,0.05,0.3,0.3
1752857221.0567672,0.3499644736320294,0.30188450913349674,0.358309053267739,0.2954541709023132,0.8608556222653111,0.8247906471485181,0.39627072970725286,-9.651084954458538,-4.852721983926596,-1.0377394298288145,0.5,0.5,0.05,0.3,0.3
1752857221.0791786,0.3499368478303009,0.30251221590898847,0.3582990585589893,0.29609671071774185,0.8592977824828653,0.8244321375424536,0.3962971594734275,-9.672723972642311,-4.89620334452694,-1.0566959599277825,0.5,0.5,0.05,0.3,0.3
1752857221.101633,0.3499013364214136,0.30313952597646565,0.3582816359649839,0.2967393773769126,0.8576986098974048,0.8241203212865889,0.396362476087493,-9.656485125391866,-4.885894746872176,-1.0541382807194604,0.5,0.5,0.05,0.3,0.3
1752857221.1244898,0.3498579450130307,0.30376634027639665,0.3582565121772279,0.2973817161462176,0.8560562366328692,0.8238587452290524,0.3964687310318737,-9.647274145097432,-4.8787204710188155,-1.0514927501776667,0.5,0.5,0.05,0.3,0.3
1752857221.1468394,0.3498066804571586,0.30439255982753716,0.35822327998936504,0.29802329518565196,0.8543606195393811,0.8236688104483804,0.3965961992873462,-9.663531236042388,-4.872389302612599,-1.05072829361885,0.5,0.5,0.05,0.3,0.3
1752857221.1693125,0.349747550849065,0.30501808574256073,0.35818122454958595,0.2986643219727776,0.8526222011948646,0.8235333317614977,0.3967593209783581,-9.604014079338754,-4.861557093447719,-1.0490317076276123,0.5,0.5,0.05,0.3,0.3
1752857221.1917162,0.3496805655260004,0.3056428192436741,0.3581310749057588,0.29930384190850656,0.8509681963911103,0.8230200852788474,0.3976387107033765,-9.822745679089369,-5.190035399818779,-1.0418345470269417,0.5,0.5,0.05,0.3,0.3
1752857221.2140331,0.3496057350657239,0.3062666616782152,0.35807001793099724,0.2999368335131414,0.8492814968853037,0.8225136620553851,0.39862771880470255,-9.686672192818587,-4.936370615950167,-1.0585025542485955,0.5,0.5,0.05,0.3,0.3
1752857221.2362127,0.34952307128483256,0.3068895145342319,0.3580005008925729,0.30056924458763706,0.8475042795825313,0.822217354406972,0.399412409764457,-9.528914023261905,-4.755529230957555,-1.054255072146401,0.5,0.5,0.05,0.3,0.3
1752857221.2585788,0.3494325872368957,0.30751127945603784,0.35792358120431783,0.30120202708915816,0.8456322127274719,0.8221601947809748,0.3999222280869465,-9.48834029652093,-4.740279263435403,-1.0642750478928265,0.5,0.5,0.05,0.3,0.3
1752857221.2810755,0.3493342972103934,0.30813185825974415,0.3578409145267648,0.30183632585392456,0.8436876470832039,0.822269799812856,0.40028184548010903,-9.478758901428758,-4.768376224426739,-1.0538336723633768,0.5,0.5,0.05,0.3,0.3
1752857221.3029823,0.34922821672646026,0.30875115294876376,0.3577514961114226,0.30246987013234644,0.8416955088146405,0.8224401520333537,0.4006829064456535,-9.578875038476303,-4.861500350482157,-1.0480630502236246,0.5,0.5,0.05,0.3,0.3
1752857221.3242486,0.3491143625364344,0.30936906572928624,0.3576531101450692,0.30310127265536235,0.8396774322931285,0.8226256048692189,0.40116955829974554,-9.51764009333302,-4.87326322871031,-1.0504591409599449,0.5,0.5,0.05,0.3,0.3
1752857221.345727,0.34899275261921237,0.30998549902572037,0.3575472001772888,0.3037297285269256,0.837632923594312,0.8228158812320855,0.4017572257753578,-9.575539772035103,-4.913786671636235,-1.058760768900134,0.5,0.5,0.05,0.3,0.3
1752857221.366828,0.34886340617840966,0.3106003554961027,0.35743361769792165,0.30435641667648977,0.8355390822117772,0.8230569511798073,0.4024183580502196,-9.605590942759099,-4.884251393291933,-1.0478536885195637,0.5,0.5,0.05,0.3,0.3
1752857221.3880603,0.34872634363932886,0.31121353804746904,0.35730999113541567,0.30498084938476533,0.8333964762526276,0.8233657989241243,0.40310981269232127,-9.530706783092628,-4.851671688275241,-1.0486697426195863,0.5,0.5,0.05,0.3,0.3
1752857221.4097996,0.3485815866457337,0.31182494985118625,0.3571774845750645,0.30560276665627123,0.8312092907011102,0.8237493862721236,0.40378905323662645,-9.481272533603443,-4.84686570730811,-1.0586872329542618,0.5,0.5,0.05,0.3,0.3
1752857221.4318268,0.34842915805643154,0.3124344943582427,0.3570380163973458,0.30622302774863364,0.828978407325418,0.8242144156734512,0.40444766588640313,-9.417556702391469,-4.813904916210224,-1.0518208310838806,0.5,0.5,0.05,0.3,0.3
1752857221.4536855,0.34826908194166367,0.31304207531449485,0.35689162718502665,0.30684044931875704,0.8266900495787558,0.8247783899473189,0.40506705591797265,-9.52309061445521,-4.860335343102166,-1.0641111974499378,0.5,0.5,0.05,0.3,0.3
1752857221.4761775,0.3481013835793043,0.31364759677586623,0.35673764339488173,0.307457387036232,0.8243607121813513,0.8253970893360709,0.4057242354347464,-9.464438981055533,-4.851477905210813,-1.0512260177442294,0.5,0.5,0.05,0.3,0.3
1752857221.4987319,0.3479260894508688,0.3142509631234988,0.3565755075420479,0.3080713548037657,0.8219930151381668,0.826061317686084,0.40643218901927286,-9.464538087655587,-4.862116599271069,-1.0526720737952804,0.5,0.5,0.05,0.3,0.3
1752857221.521696,0.34774322723733214,0.3148520790788517,0.3564052253264383,0.30868238376815094,0.8195891709103972,0.8267641033714045,0.4071986445284153,-9.462864351616856,-4.871903358815283,-1.0548583508352756,0.5,0.5,0.05,0.3,0.3
1752857221.5465443,0.34755282581475766,0.3154508497187474,0.3562269169980881,0.30929061592877954,0.8171524932570073,0.8274955618234435,0.40803676972672914,-9.456808475866332,-4.880331628345319,-1.0558477021710007,0.5,0.5,0.05,0.3,0.3
1752857221.5700452,0.3473549152497372,0.31604718049036046,0.35604064562388615,0.30989599370914916,0.8146826367877388,0.8282589497169005,0.4089390060078353,-9.44025655434545,-4.876960930206603,-1.056625519642201,0.5,0.5,0.05,0.3,0.3
1752857221.593641,0.3471495267946432,0.3166409772261493,0.3558465739871692,0.3104985366172436,0.8121676539572886,0.8290896567483489,0.40986069627453187,-9.413682099888756,-4.844341410808332,-1.0527581684697391,0.5,0.5,0.05,0.3,0.3
1752857221.6173327,0.3469366928826937,0.31723214615872586,0.355644306163056,0.3110980680672087,0.8096152913097479,0.8299677290998997,0.41082340371865605,-9.403306478485595,-4.860256855734555,-1.0556990635461998,0.5,0.5,0.05,0.3,0.3
1752857221.6416078,0.34671644712283056,0.31782059393566253,0.3554342736488423,0.31169461298012097,0.807030135965218,0.8308872492156979,0.41182535683221555,-9.371955245330506,-4.859232769389759,-1.0577616499547189,0.5,0.5,0.05,0.3,0.3
1752857221.6645384,0.3464888242944126,0.3184062276342339,0.3552171152709043,0.3122881394409866,0.8044110953190364,0.8318491712559766,0.4128693769316619,-9.365178681667214,-4.858169885080761,-1.0565194965655194,0.5,0.5,0.05,0.3,0.3
1752857221.687243,0.3462538603417229,0.31898895477609,0.3549925710351499,0.31287849151741726,0.8017568170256496,0.8328510168317814,0.4139631272299489,-9.382038763716123,-4.8715666900391,-1.0581835948653138,0.5,0.5,0.05,0.3,0.3
1752857221.7100568,0.3460115923682935,0.3195686833418601,0.3547603270083956,0.31346597817620725,0.7990658433875326,0.8339020739332877,0.415092857964236,-9.343085134298573,-4.851801528316203,-1.0551379828630187,0.5,0.5,0.05,0.3,0.3
1752857221.7328596,0.34576205863104587,0.3201453217856831,0.35452044780737435,0.3140501277405981,0.7963377269491866,0.8350072867444996,0.4162507431791741,-9.312459614452939,-4.839174797832722,-1.0531890616255644,0.5,0.5,0.05,0.3,0.3
1752857221.7553961,0.34550529853424977,0.32071877904966417,0.3542730019271981,0.3146305999062229,0.7935729915611175,0.83616676992594,0.4174357550097575,-9.293238232526067,-4.835478184664936,-1.0526347870834194,0.5,0.5,0.05,0.3,0.3
