timestamp,ee_pos_x,ee_pos_y,ee_pos_z,ee_rot_x,ee_rot_y,ee_rot_z,link_1_to_link_2_torque,link_2_to_link_3_torque,link_3_to_link_4_torque,link_4_to_gripper_torque
0.00032067298889160156,0.0,0.0,0.68,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.011610269546508789,0.0,0.0,0.68,0.0,-0.0,0.0,-8.514574233271096,-8.437712284338385,-4.176923980756625,-0.06931350587528673
0.05159568786621094,0.001203351897917552,0.0,0.6799965968708984,-0.0,0.010121132838588447,-0.0,-4.184779202163947,-3.810973393046344,-1.5727553328256303,-0.024277339373494612
0.09332895278930664,0.0028296161574721665,0.0,0.6799827862275305,-0.0,0.022121260170942736,-0.0,-2.6972253827173667,-2.321986899472519,-0.9251895786467202,-0.014029540498036062
0.13520312309265137,0.004702708564256884,0.0,0.6799551263793902,-0.0,0.03496734134408516,-0.0,-2.1486263171793114,-1.7951613397781656,-0.7007675587811516,-0.010495597419610448
0.17655110359191895,0.006763252397937227,0.0,0.6799111318710567,-0.0,0.048356378307014294,-0.0,-1.857980742199869,-1.5300304663916622,-0.5908765605270215,-0.008774773957866664
0.21846938133239746,0.008983420463941957,0.0,0.679848548247245,-0.0,0.062177955743900684,-0.0,-1.6474178331141172,-1.343917702407462,-0.5150967815944547,-0.007590540099582638
0.260211706161499,0.011344743265904785,0.0,0.6797652509248371,-0.0,0.0763746785431965,-0.0,-1.469543227485203,-1.1883897722632952,-0.4521599581084168,-0.006605757661900525
0.30155515670776367,0.013832241868784543,0.0,0.6796592580281793,-0.0,0.0909057101660154,-0.0,-1.310893524439771,-1.0498969649902012,-0.3961616231433969,-0.005727218047067997
0.34357714653015137,0.01643280170712587,0.0,0.6795287466114274,-0.0,0.10573704772543943,-0.0,-1.1669134181502256,-0.9240249924044229,-0.3452154474369382,-0.004925455928183035
0.3849325180053711,0.019134655806225496,0.0,0.6793720592923005,-0.0,0.12083875025555593,-0.0,-1.035461810605756,-0.8088156548761856,-0.29851092382188277,-0.004188030220797846
0.4267466068267822,0.021927165093732742,0.0,0.6791877037192317,-0.0,0.13618399298052122,-0.0,-0.9151189753108049,-0.7030279236769968,-0.2555479649160897,-0.0035073776953371927
0.461165189743042,0.02480068437692614,0.0,0.6789743477268105,-0.0,0.15174861709838028,-0.0,-0.8047384399129145,-0.6056795680045863,-0.2159356261913662,-0.0028776241890891814
0.5028998851776123,0.027746458316718334,0.0,0.6787308119680505,-0.0,0.16751082826355698,-0.0,-0.7033222470820909,-0.5159212257401495,-0.17933720379398638,-0.0022937190531481387
0.5450568199157715,0.030756532167261805,0.0,0.6784560610986372,-0.0,0.18345095194067182,-0.0,-0.6099808493828562,-0.43299727506249963,-0.14545349286160444,-0.0017511745477876524
0.5864098072052002,0.03382367260981399,0.0,0.6781491941998208,-0.0,0.19955122003397352,-0.0,-0.5239157150613368,-0.35622982263716985,-0.11401616263496601,-0.0012459650533264218
0.6281626224517822,0.03694129682253197,0.0,0.6778094349053365,-0.0,0.21579558052493147,-0.0,-0.44440852707598194,-0.28500925616331513,-0.08478396733916882,-0.0007744706325010962
0.6694107055664062,0.04010340872641467,0.0,0.6774361215570306,-0.0,0.23216952649851944,-0.0,-0.3708127279845516,-0.2187870196765142,-0.0575398890133101,-0.00033343483210736003
0.7113475799560547,0.04330454161678203,0.0,0.6770286976157402,-0.0,0.24865994228813507,-0.0,-0.30254624460069834,-0.15706943662872752,-0.03208870178870239,8.007128882058287e-05
0.7527966499328613,0.046539706514751186,0.0,0.6765867024818535,-0.0,0.2652549649503826,-0.0,-0.0741642678287659,0.029131795100867157,0.03942580559205025,0.0011628257273441833
0.7945380210876465,0.049792186261238776,0.0,0.6761110166893155,-0.0,0.28193300614536965,-0.0,0.1264203895465243,0.2009238527063866,0.10757305435340177,0.0022108132388711866
0.8365027904510498,0.05304596372957336,0.0,0.6756031719724689,-0.0,0.2986538798473451,-0.0,0.17750716805988215,0.2556981926617018,0.13215946768451609,0.002622862618312603
0.8777306079864502,0.056296217711766114,0.0,0.675063879552845,-0.0,0.31538915885356417,-0.0,0.2016877870881126,0.2828144453188108,0.1445973820411417,0.002842679096463362
0.919762134552002,0.05954144345699071,0.0,0.6744933743288983,-0.0,0.33213144036354364,-0.0,0.21887953129832216,0.30273428084827225,0.1538626300314097,0.003011979756421256
0.961144208908081,0.06278099671578072,0.0,0.6738917614211587,-0.0,0.3488787849093266,-0.0,0.23425718823321362,0.32077554096518607,0.16228698534737085,0.0031675413879521694
1.0030097961425781,0.06601445639887865,0.0,0.6732591130471872,-0.0,0.36563067033953306,-0.0,0.24916345386584549,0.3383179917794863,0.1704747699646739,0.0033188720663441963
1.0448634624481201,0.06924145942554565,0.0,0.6725954954466958,-0.0,0.3823869410036159,-0.0,0.2639460809041154,0.3557184667061237,0.1785816726423869,0.0034684023644779285
1.0862343311309814,0.07246165802017773,0.0,0.6719009763262903,-0.0,0.3991475351727386,-0.0,0.27869481590685724,0.37306840273415875,0.18664700886083374,0.0036167282881163537
1.1280999183654785,0.07567470872084325,0.0,0.6711756269094602,-0.0,0.41591241443205035,-0.0,0.2934325852866845,0.3903904657912217,0.1946799469965381,0.003763971047913236
1.1694233417510986,0.07888026958953162,0.0,0.670419522499867,-0.0,0.43268154542481446,-0.0,0.30816503227497377,0.40768952352803345,0.20268185759823795,0.0039101292789972325
1.2112765312194824,0.08207799954076753,0.0,0.6696327426362992,-0.0,0.449454895149013,-0.0,0.32289333497235184,0.4249658422532957,0.21065209873540242,0.004055170161332929
1.253239393234253,0.08526755821673412,0.0,0.6688153711353543,-0.0,0.46623242975790063,-0.0,0.3376175185029028,0.44221849907453026,0.21858951168860696,0.004199052967733424
1.2946829795837402,0.08844860600334706,0.0,0.6679674961027322,-0.0,0.48301411426560065,-0.0,0.3523373096711514,0.45944626299230906,0.2264928072312563,0.004341735148498374
1.3364636898040771,0.09162080408278545,0.0,0.6670892099351398,-0.0,0.4997999124865066,-0.0,0.3670523572251882,0.4766478222189616,0.2343606654016635,0.004483173909389967
1.377791404724121,0.09478381449558027,0.0,0.6661806093187452,-0.0,0.5165897870353782,-0.0,0.38176228860429995,0.4938218428791319,0.24219176139392604,0.004623326628350746
1.4196686744689941,0.09793730020532841,0.0,0.665241795225789,-0.0,0.5333836993435259,-0.0,0.3964667246085354,0.510966984290603,0.24998477242746228,0.004762150973434006
1.4610013961791992,0.10108092516422827,0.0,0.6642728729097647,-0.0,0.5501816096796066,-0.0,0.41116528325878976,0.5280819030837114,0.2577383797275212,0.004899604943942775
1.5028748512268066,0.10421435437894783,0.0,0.6632739518992794,-0.0,0.56698347717205,-0.0,0.4258575808854041,0.5451652544574813,0.26545126925128304,0.0050356468918191025
1.5448851585388184,0.10733725397667304,0.0,0.662245145990612,-0.0,0.5837892598323366,-0.0,0.4405432325077083,0.5622156927031972,0.2731221320926114,0.005170235537910239
1.5860846042633057,0.11044929127126996,0.0,0.6611865732389739,-0.0,0.6005989145788996,-0.0,0.4554247306903063,0.5794513288372926,0.28094620744939713,0.0053575039527088844
1.6280958652496338,0.113549370741968,0.0,0.660098904433307,-0.0,0.6173164091974794,-0.0,0.47184081335129613,0.5983273837540257,0.2901745586554768,0.005923059067995079
1.6694302558898926,0.11663107124996755,0.0,0.6589868449473969,-0.0,0.6331656744901363,-0.0,0.4872983358820586,0.6161121706967334,0.297999752389969,0.005966738365694209
1.7112715244293213,0.11969484968687454,0.0,0.6578503984534962,-0.0,0.6482308910192627,-0.0,0.5018675263445916,0.6329370761258086,0.3053827100805653,0.0060038798677943955
1.7532720565795898,0.1227411740139274,0.0,0.6566895193373292,-0.0,0.6625885426788435,-0.0,0.516236859016334,0.6495198561749544,0.31263569963094784,0.006039734771463691
1.7945599555969238,0.12577045218268357,0.0,0.6555041493714958,-0.0,0.6763076770566878,-0.0,0.5305753781016587,0.6660365823482877,0.31983432365342873,0.006075762710230824
1.8364789485931396,0.12878302165812336,0.0,0.6542942301311012,-0.0,0.6894505213641275,-0.0,0.5449222249137007,0.6825276525071446,0.3269949634695202,0.006112420344953285
1.8778131008148193,0.1317791532689715,0.0,0.6530597083411872,-0.0,0.7020731326358134,-0.0,0.5592843576146633,0.6989997660147294,0.33411933505171093,0.006149873058602271
1.9196162223815918,0.13475905789402923,0.0,0.6518005387803861,-0.0,0.7142260069315322,-0.0,0.5736609816086584,0.7154514542862696,0.34120563986359287,0.0061881828700547726
1.9609992504119873,0.1377228931974023,0.0,0.6505166860729775,-0.0,0.7259546336210968,-0.0,0.5880496203838581,0.7318794388846694,0.34825133931182367,0.006227363129681646
2.002854108810425,0.1406707697926844,0.0,0.6492081258224474,-0.0,0.7372999957354891,-0.0,0.602447600713622,0.7482801944909826,0.3552538345709476,0.006267398275430519
2.0448100566864014,0.14360275674900813,0.0,0.6478748452902856,-0.0,0.748299020652115,-0.0,0.6168523973419969,0.7646503170365805,0.36221062455669334,0.0063082535512013925
2.0861082077026367,0.14651888647739053,0.0,0.6465168437413041,-0.0,0.7589849858002684,-0.0,0.6312616965482865,0.7809865962630352,0.3691193348687377,0.006349881165934122
2.1280128955841064,0.14941915906040049,0.0,0.6451341325409168,-0.0,0.7693878838149194,-0.0,0.6456733922951238,0.797286016695945,0.3759777155691551,0.006392224721000563
2.169381618499756,0.15230354608822774,0.0,0.6437267350689276,-0.0,0.7795347511765411,-0.0,0.660085567829315,0.8135457425997961,0.38278363209824856,0.006435222533218604
2.2112369537353516,0.15517199405875465,0.0,0.6422946864997023,-0.0,0.7894499639839774,-0.0,0.6744964756403313,0.8297631005699335,0.3895350553143711,0.006478810148547066
2.25319504737854,0.15802442739293235,0.0,0.6408380334874411,-0.0,0.7991555041459062,-0.0,0.6889045187775258,0.8459355630087706,0.39623005208779233,0.0065229222316219365
2.2945356369018555,0.1608607511107875,0.0,0.6393568337865412,-0.0,0.8086711989487545,-0.0,0.7033082340846477,0.8620607331541543,0.4028667767439737,0.006567493966861661
2.3364017009735107,0.16368085320798645,0.0,0.6378511558301607,-0.0,0.8180149366633439,-0.0,0.7177062773180669,0.878136331693892,0.40944346336888077,0.006612462076708245
2.377744436264038,0.1664846067680848,0.0,0.6363210782846594,-0.0,0.8272028605864046,-0.0,0.732097409982232,0.8941601848506919,0.41595841891974195,0.006657765540657381
2.419682264328003,0.16927187184134546,0.0,0.6347666895933078,-0.0,0.836249543673489,-0.0,0.7464804876970481,0.9101302137935674,0.4224100170699919,0.006703346081672577
2.4615726470947266,0.17204249711727815,0.0,0.6331880875192849,-0.0,0.8451681457041917,-0.0,0.7608544499218893,0.9260444252346657,0.42879669271711884,0.006749148472997932
2.5034356117248535,0.17479632141477233,0.0,0.6315853786953343,-0.0,0.85397055472648,-0.0,0.7752183108768665,0.9419009030810558,0.43511693708618554,0.006795120707500384
2.5451557636260986,0.17753317501082008,0.0,0.6299586781853844,-0.0,0.8626675143522755,-0.0,0.7895711515191621,0.9576978010233702,0.4413692933670999,0.006841214062938811
2.586787223815918,0.18025288082630536,0.0,0.6283081090618203,-0.0,0.8712687383192013,-0.0,0.8038313196726056,0.973335472451474,0.4474629443312691,0.006863601043405317
2.6286377906799316,0.1829555170009649,0.0,0.626633482495086,-0.0,0.8798250823121821,-0.0,0.8180363843896599,0.9888640485629014,0.4534684170739987,0.0068894421160892
2.669480323791504,0.18564113342896618,0.0,0.6249346256800785,-0.0,0.8883837821466836,-0.0,0.8323118313823714,1.0044299852012437,0.4594975733481613,0.0069437055192515295
2.7111949920654297,0.18830948295192368,0.0,0.623211721858044,-0.0,0.8969448353482321,-0.0,0.8466255481766322,1.0199862996862694,0.4654774233495214,0.006997875157935655
2.7532129287719727,0.1909603147091928,0.0,0.6214649615389248,-0.0,0.9055081920508548,-0.0,0.860934501117689,1.035485568330945,0.4713868928627112,0.007051635000523899
2.7944247722625732,0.19359337878002628,0.0,0.619694539265978,-0.0,0.9140737911801506,-0.0,0.875228456652774,1.050915841800916,0.477220314914433,0.007104908098461464
2.8363561630249023,0.19620842728636567,0.0,0.617900652829441,-0.0,0.9226415688708975,-0.0,0.8895047798743029,1.066273408789575,0.48297560733420386,0.0071576730455820605
2.87774658203125,0.19880521467957651,0.0,0.6160835030565862,-0.0,0.9312114604343714,-0.0,0.9037625902166466,1.081556467406375,0.48865152669062717,0.00720992130370516
2.9197516441345215,0.20138349783942663,0.0,0.6142432937363886,-0.0,0.9397834008330475,-0.0,0.9180014117137942,1.0967636607285312,0.49424703315372115,0.007261647321761095
2.9615533351898193,0.20394303612964357,0.0,0.6123802315750552,-0.0,0.9483573248111289,-0.0,0.9322208625977126,1.1118937394245667,0.4997611443164515,0.00731284625837197
3.002808094024658,0.20648359144305867,0.0,0.6104945261581671,-0.0,0.9569331669458286,-0.0,0.9464205842407483,1.1269454844569537,0.5051929018075301,0.007363513460111898
3.044705390930176,0.20900492824384456,0.0,0.6085863899138075,-0.0,0.9655108616802612,-0.0,0.9606002249815461,1.1419176895471002,0.5105413638114222,0.007413644343460988
3.086078643798828,0.21150681360853768,0.0,0.6066560380753788,-0.0,0.9740903433518621,-0.0,0.9747594364806417,1.1568091573122667,0.5158056035112673,0.007463234369176946
3.127941608428955,0.21398901726621927,0.0,0.6047036886438324,-0.0,0.9826715462195024,-0.0,0.9888978729224998,1.1716186985144583,0.5209847088775195,0.007512279037718537
