timestamp,target_x,target_z,actual_x,actual_z,joint1_angle,joint2_angle,joint3_angle,joint1_torque,joint2_torque,joint3_torque,kp,kd,radius,center_x,center_z
1752857529.0934563,0.3481013835793043,0.31364759677586623,0.35695188073857764,0.30781017346567485,0.8243607005537141,0.8253971049389379,0.40572444174653227,-9.464636553819123,-4.851692597800621,-1.0514484659292824,0.5,0.5,0.05,0.3,0.3
1752857529.115689,0.3479260894508688,0.3142509631234988,0.35678940182235996,0.30842435137582647,0.8219930034858385,0.8260613331493055,0.40643239548163934,-9.464731035661272,-4.86232928119319,-1.0528939841041216,0.5,0.5,0.05,0.3,0.3
1752857529.1378171,0.34774322723733214,0.3148520790788517,0.3566187968521623,0.3090355777748674,0.8195891592423327,0.8267641186909864,0.4071988511619402,-9.46305461345595,-4.872114653472606,-1.0550797191443826,0.5,0.5,0.05,0.3,0.3
1752857529.1601148,0.34755282581475766,0.3154508497187474,0.35644018714991843,0.3096439940665172,0.817152481586672,0.8274955770234514,0.40803697653913373,-9.456994600256992,-4.880541146646697,-1.0560684706413748,0.5,0.5,0.05,0.3,0.3
1752857529.1825225,0.3473549152497372,0.31604718049036046,0.3562536381387795,0.3102495413223836,0.8146826251350856,0.8282589648281263,0.4089392129875245,-9.440444537450237,-4.877170706970414,-1.0568458064519413,0.5,0.5,0.05,0.3,0.3
1752857529.206435,0.3471495267946432,0.3166409772261493,0.3560593109152727,0.3108522401351714,0.8121676423633114,0.8290896717968216,0.4098609033928887,-9.413881474872026,-4.844555263088663,-1.052979123613282,0.5,0.5,0.05,0.3,0.3
1752857529.2306476,0.3469366928826937,0.31723214615872586,0.3558568018767607,0.31145191857741933,0.8096152797613909,0.8299677440841792,0.41082361093409986,-9.403500655499931,-4.860468532782304,-1.0559189936721067,0.5,0.5,0.05,0.3,0.3
1752857529.25633,0.34671644712283056,0.31782059393566253,0.3556465461811656,0.3120485994680334,0.8070301244457542,0.8308872641059627,0.4118255641088861,-9.372149936529086,-4.859443698872414,-1.0579801443075676,0.5,0.5,0.05,0.3,0.3
1752857529.2815554,0.3464888242944126,0.3184062276342339,0.35542918146941405,0.3126422516495688,0.8044110838200429,0.8318491860351335,0.4128695842441258,-9.36537188615569,-4.858380342058504,-1.0567380657532066,0.5,0.5,0.05,0.3,0.3
1752857529.3058734,0.3462538603417229,0.31898895477609,0.35520444869704926,0.3132327186531203,0.8017568055333082,0.8328510315253542,0.41396333456016454,-9.382230408833271,-4.871777064864211,-1.0584028952507272,0.5,0.5,0.05,0.3,0.3
1752857529.3292468,0.3460115923682935,0.3195686833418601,0.3549720353885094,0.31382030860876875,0.7990658319250478,0.833902088519974,0.41509306529414136,-9.343279065994997,-4.8520121421520646,-1.0553565242739635,0.5,0.5,0.05,0.3,0.3
1752857529.3528867,0.34576205863104587,0.3201453217856831,0.354732003882367,0.31440455122413835,0.796337715540564,0.8350073011964518,0.416250950488964,-9.31265457917674,-4.839385335919783,-1.053406981792669,0.5,0.5,0.05,0.3,0.3
1752857529.3769166,0.34550529853424977,0.32071877904966417,0.35448442155048276,0.3149851068999743,0.7935729802109374,0.8361667842356726,0.4174359622777505,-9.293433043605605,-4.835688394515251,-1.0528523016809606,0.5,0.5,0.05,0.3,0.3
1752857529.400341,0.34524135262330097,0.3212889645782536,0.3542293448158865,0.31556182215223855,0.7907726335379001,0.8373779091228266,0.41865087629356024,-9.281852149991677,-4.83774471831678,-1.053260522883445,0.5,0.5,0.05,0.3,0.3
1752857529.4247067,0.34497026257831853,0.32185578833254663,0.35396682265638757,0.31613468044385384,0.7879359214166682,0.8386502356511472,0.4198874300986125,-9.216860747420146,-4.8007133594336615,-1.0443085755433217,0.5,0.5,0.05,0.3,0.3
1752857529.4481096,0.3446920712075632,0.3224191608045016,0.35369666408018696,0.31670235822534304,0.785066204060087,0.8399692188493223,0.42115783932172995,-9.249243411603064,-4.837761574258368,-1.0534656846495782,0.5,0.5,0.05,0.3,0.3
1752857529.4712775,0.3444068224406772,0.32297899303107436,0.3534192494133933,0.3172660240668144,0.7821653618069564,0.8413220329447417,0.4224699556698628,-9.299876283967162,-4.884681588854433,-1.0657932457334056,0.5,0.5,0.05,0.3,0.3
1752857529.4939446,0.34411456132174767,0.32353519660826663,0.35313500690074956,0.3178273837602945,0.7792324665062837,0.842719606565403,0.423816223220213,-9.224182892460261,-4.8396991714725335,-1.0542982416933813,0.5,0.5,0.05,0.3,0.3
1752857529.5166368,0.34381533400219316,0.3240876837050858,0.35284362330273833,0.3183847782214493,0.7762649777615557,0.8441586486335465,0.42520699533980905,-9.259822131036776,-4.863020068740562,-1.0575171559601795,0.5,0.5,0.05,0.3,0.3
1752857529.539524,0.3435091877334763,0.32463636707741456,0.3525446197892238,0.31893886195746896,0.7732644555138437,0.8456454562323333,0.42662903903729155,-9.194182886010054,-4.833950015753158,-1.0528065461239828,0.5,0.5,0.05,0.3,0.3
1752857529.562466,0.34319617085964177,0.32518116008178805,0.3522383605114313,0.3194887889983055,0.7702324619430189,0.8471825110228536,0.42807518236573944,-9.14861566830343,-4.8173696007981714,-1.0502748284137513,0.5,0.5,0.05,0.3,0.3
1752857529.5863833,0.3428763328096826,0.3257219766890753,0.3519251256560011,0.320034057679392,0.7671691128161695,0.8487694262818143,0.4295458194262036,-9.135609956539431,-4.817424425154113,-1.0501648626669515,0.5,0.5,0.05,0.3,0.3
1752857529.6107533,0.3425497240897346,0.3262587314980648,0.35160490825050955,0.3205746472706869,0.7640760775090997,0.8504017798457683,0.43104729033146894,-9.119556886150606,-4.818224882921534,-1.0495374353585964,0.5,0.5,0.05,0.3,0.3
1752857529.633622,0.34221639627510075,0.3267913397489498,0.35127771069654934,0.32111041157521447,0.7609535662586117,0.8520764853231576,0.43258382188717753,-9.119946819552032,-4.827056244877066,-1.0510547788064608,0.5,0.5,0.05,0.3,0.3
1752857529.6562924,0.34187640200210706,0.32731971733671344,0.35094348930253466,0.3216415935487755,0.7578033920909465,0.8537914584396947,0.43414678555500075,-9.111396287361542,-4.838057560780361,-1.056749062487978,0.5,0.5,0.05,0.3,0.3
1752857529.6792092,0.34152979495979063,0.3278437808244094,0.35060287564721954,0.3221688821468517,0.7546194511938007,0.8555631661612642,0.43572004632560246,-9.088414420688986,-4.8182080086782655,-1.0521275721189258,0.5,0.5,0.05,0.3,0.3
1752857529.701989,0.3411766298814214,0.32836344745633783,0.3502554197648875,0.322691887917466,0.751405026577706,0.8573807230284154,0.43733187674999724,-9.056372230755837,-4.806503309977103,-1.0435557189962348,0.5,0.5,0.05,0.3,0.3
1752857529.7251012,0.3408169625358592,0.3288786351711134,0.3499004592900129,0.3232093565916959,0.7481699376755586,0.8592273368315607,0.4389836182621104,-9.022396519699761,-4.820443799847454,-1.0510860078561624,0.5,0.5,0.05,0.3,0.3
1752857529.748774,0.3404508497187474,0.32938926261462365,0.34953937501114435,0.32372184229944295,0.7449085507013643,0.8611151024853654,0.4406693611586688,-9.008088410363511,-4.805323406570155,-1.0456121914844028,0.5,0.5,0.05,0.3,0.3
1752857529.7712767,0.34007834924354385,0.32989524915287594,0.3491714710194704,0.3242288764442366,0.7416181540684136,0.8630418967701203,0.44239744159889144,-9.038178610067828,-4.825961620288011,-1.0482147120925387,0.5,0.5,0.05,0.3,0.3
1752857529.7938735,0.3396995199323918,0.33039651488473026,0.3487962734540456,0.3247310817538037,0.7383091921640891,0.8649870373955242,0.4441825694253927,-9.00006841049526,-4.83532896666978,-1.0516111165836555,0.5,0.5,0.05,0.3,0.3
1752857529.8167777,0.33931442160683095,0.3308929806545167,0.3484147394176093,0.3252284705264721,0.7349624709016873,0.867019388082052,0.4459167193433638,-8.926405632190436,-4.7685419732265455,-1.049177943018966,0.5,0.5,0.05,0.3,0.3
1752857529.8400886,0.33892311507835116,0.33138456806453503,0.3480274549182612,0.32572120789892806,0.7315874657510829,0.8690980435662327,0.4476693561648042,-8.965427267906385,-4.813830292816423,-1.0498140301588288,0.5,0.5,0.05,0.3,0.3
1752857529.8634262,0.33852566213878943,0.3318711994874345,0.3476336679672579,0.3262092853329017,0.7282030038511197,0.8711716573685577,0.44952101917794457,-8.920836636252808,-4.824384999364569,-1.0419215641834625,0.5,0.5,0.05,0.3,0.3
1752857529.8865137,0.3381221255505724,0.3323527980784722,0.3472331615697449,0.3266909894807178,0.724801476184663,0.8732692720353088,0.45142403691802074,-8.8770794701386,-4.795279556586051,-1.0411243599670283,0.5,0.5,0.05,0.3,0.3
1752857529.9091885,0.3377125690368052,0.3328292877876478,0.346826308971349,0.32716641821582026,0.7214086672320265,0.8753039974158261,0.45350922793502213,-8.921600161164916,-4.874987385347389,-1.0440742846820268,0.5,0.5,0.05,0.3,0.3
1752857529.932013,0.33729705727120907,0.3333005933717126,0.3464126612980268,0.327635355988988,0.7179701086423913,0.8774484208640064,0.45551102140964556,-8.850052377033963,-4.751573707896581,-1.0469691347346877,0.5,0.5,0.05,0.3,0.3
1752857529.9544218,0.3368756558679087,0.3337666404060512,0.34599314732798125,0.3280998713917358,0.7145497944055786,0.8794933175921197,0.45775055899525585,-8.936377223346005,-4.918444348744607,-1.0467552521752825,0.5,0.5,0.05,0.3,0.3
1752857529.9763093,0.33644843137107056,0.33422735529643444,0.3455664849022822,0.3285582307467521,0.7111641731555469,0.8814397996271435,0.4601905777686573,-8.722896508945174,-4.837628156534601,-1.0390006505529839,0.5,0.5,0.05,0.3,0.3
1752857529.9988928,0.33601545124439536,0.3346826652906402,0.3451354501716609,0.32900817929969356,0.7077719458987956,0.8833416496030561,0.46280405238458444,-8.970609379947787,-4.908352610185575,-1.046979547121239,0.5,0.5,0.05,0.3,0.3
1752857530.0216117,0.33557678386046425,0.3351324984899424,0.3446959945636734,0.3294533271384068,0.7043840629300973,0.8851847769718856,0.4655911286803774,-8.898377704625629,-4.900066153204735,-1.0486308305115666,0.5,0.5,0.05,0.3,0.3
1752857530.0445929,0.3351324984899424,0.33557678386046425,0.3442494607815761,0.3298933902922048,0.7009757980454202,0.8870838957082552,0.46835821746281037,-8.693931550527926,-4.749033164805844,-1.0397201466685329,0.5,0.5,0.05,0.3,0.3
1752857530.0673318,0.3346826652906402,0.33601545124439536,0.34379807943928825,0.33032736597748763,0.6974961056598104,0.889190139762961,0.47088991810027503,-8.643729502022667,-4.635545701085538,-1.0353455981304023,0.5,0.5,0.05,0.3,0.3
1752857530.089911,0.33422735529643444,0.33644843137107056,0.34334172215428677,0.3307563186432785,0.6939666420892399,0.8914436719267603,0.47325332404567905,-8.648651842341653,-4.695560354669211,-1.0456850223118093,0.5,0.5,0.05,0.3,0.3
1752857530.1126757,0.3337666404060512,0.3368756558679087,0.3428815043013055,0.3311809593530354,0.6903080723963599,0.8940779061975547,0.47513801050275256,-8.541910456807688,-4.484998373924858,-1.024091839693246,0.5,0.5,0.05,0.3,0.3
1752857530.1346517,0.3333005933717126,0.33729705727120907,0.3424161280430674,0.3316008688278259,0.6866118792940762,0.8968312901664311,0.4769072226446658,-8.54676268228568,-4.666602000238829,-1.0299366534031305,0.5,0.5,0.05,0.3,0.3
1752857530.1571128,0.3328292877876478,0.3377125690368052,0.34194647915080134,0.3320138858788203,0.6828939880639286,0.8996161612705338,0.47872037778223975,-8.698545952953339,-4.786184323141396,-1.0328345551515865,0.5,0.5,0.05,0.3,0.3
1752857530.1799984,0.3323527980784722,0.3381221255505724,0.3414699776030053,0.3324207266098858,0.6791633852439634,0.9024149306952245,0.4805960151021002,-8.648812022116877,-4.784141528932439,-1.031437832041623,0.5,0.5,0.05,0.3,0.3
1752857530.2028773,0.3318711994874345,0.33852566213878943,0.34098714902296207,0.33282086254133103,0.6754670411600929,0.9050922117245922,0.4827165799290829,-8.663425061042258,-4.894256562777635,-1.0397150095565413,0.5,0.5,0.05,0.3,0.3
1752857530.2253995,0.33138456806453503,0.33892311507835116,0.3404986633391839,0.33321402848527276,0.6717830547800608,0.9077225768947872,0.48496358386411725,-8.601077129577453,-4.831111602392496,-1.0396296239846496,0.5,0.5,0.05,0.3,0.3
1752857530.248836,0.3308929806545167,0.33931442160683095,0.3400053014591912,0.33360082151224396,0.6681005667539249,0.9103358286627342,0.4872968207621081,-8.585046920338222,-4.810572085542067,-1.037933867176237,0.5,0.5,0.05,0.3,0.3
1752857530.2718375,0.33039651488473026,0.3396995199323918,0.3395068490401604,0.3339814862635587,0.6644119537226877,0.9129588229094016,0.48968364852412904,-8.527747960230808,-4.76777801430094,-1.0296056253922377,0.5,0.5,0.05,0.3,0.3
1752857530.2950697,0.32989524915287594,0.3400783492435438,0.33900306985789636,0.33435515136583066,0.660699317191443,0.9156411460865245,0.4920497991682177,-8.52177619434896,-4.74337071662791,-1.0317794935292823,0.5,0.5,0.05,0.3,0.3
1752857530.318223,0.32938926261462365,0.3404508497187474,0.338494047910393,0.33472281527977843,0.6569560565470715,0.9184168847935756,0.49433531019644056,-8.438290261276947,-4.693757446602354,-1.0285863068574885,0.5,0.5,0.05,0.3,0.3
1752857530.3414235,0.3288786351711134,0.3408169625358592,0.3379806956845951,0.3350840589970607,0.6531581171493792,0.9213573420789867,0.4964311932443582,-8.412818544233868,-4.647268473227003,-1.0301923087477987,0.5,0.5,0.05,0.3,0.3
1752857530.3636205,0.32836344745633783,0.3411766298814214,0.33746341094133653,0.33543988497869615,0.6495616061282503,0.9236778648534237,0.4995191416735649,-8.621401298297,-5.236008453186045,-1.0284567558184676,0.5,0.5,0.05,0.3,0.3
1752857530.3863492,0.3278437808244094,0.34152979495979063,0.336938179297422,0.3357833106351791,0.6459210727808259,0.9261352610253496,0.5024591761928511,-8.367378196818962,-4.657457327599774,-1.026191134116262,0.5,0.5,0.05,0.3,0.3
1752857530.4096413,0.32731971733671344,0.34187640200210706,0.3364089149489153,0.33612078771491566,0.6421045296827808,0.9291282552238407,0.5046505815222478,-8.254550682500467,-4.365639824501142,-1.0277733317330617,0.5,0.5,0.05,0.3,0.3
1752857530.432658,0.3267913397489498,0.34221639627510075,0.33587767649525674,0.33645612185026186,0.6382402144038468,0.9322677099205946,0.5066806705386794,-8.323087125082536,-4.6435411209860025,-1.023003022849831,0.5,0.5,0.05,0.3,0.3
1752857530.4554622,0.3262587314980648,0.3425497240897346,0.33534244116554296,0.3367852505501776,0.634717452769219,0.9343792492300479,0.510318062810124,-8.573336178527375,-5.4990520134249525,-1.014728474426096,0.5,0.5,0.05,0.3,0.3
1752857530.477711,0.3257219766890753,0.3428763328096826,0.33479704251012504,0.3370968469873854,0.6312104280903131,0.9364483855843024,0.5140601179561339,-8.364962732080526,-4.811847896084826,-1.0328546515659363,0.5,0.5,0.05,0.3,0.3
1752857530.5004053,0.32518116008178805,0.34319617085964177,0.33424748976720253,0.33740244606101355,0.6276536056765469,0.9386593601670519,0.5176400185898629,-8.352595144724509,-4.692897155676235,-1.032685756568345,0.5,0.5,0.05,0.3,0.3
1752857530.523104,0.32463636707741456,0.3435091877334763,0.3336938686839139,0.33770414667600457,0.6240680941105244,0.940967171802937,0.5211190129375666,-8.25890694577728,-4.684181698445701,-1.0243645757518964,0.5,0.5,0.05,0.3,0.3
1752857530.5459855,0.3240876837050858,0.34381533400219316,0.3331367392483381,0.33800000666373514,0.6203885449668554,0.9435801700361446,0.5241872252429793,-8.121678740486923,-4.489545780394167,-1.0140579498124467,0.5,0.5,0.05,0.3,0.3
1752857530.568657,0.32353519660826663,0.34411456132174767,0.33257747111437974,0.3382901621385384,0.6166510806761194,0.9463883627527995,0.5270168078918424,-8.118481896310447,-4.558895132829218,-1.007859251855406,0.5,0.5,0.05,0.3,0.3
1752857530.5915685,0.32297899303107436,0.3444068224406772,0.3320151089284608,0.3385729674334331,0.6125543983748254,0.950266912315653,0.5283106637367551,-7.997956616998617,-3.9462423989318736,-1.011826505946762,0.5,0.5,0.05,0.3,0.3
1752857530.6144233,0.3224191608045016,0.3446920712075632,0.33145335882678945,0.3388571582111778,0.6082617200820611,0.9547372714655739,0.5287856818401432,-8.022207995258432,-4.262824766768392,-1.0018551636680038,0.5,0.5,0.05,0.3,0.3
1752857530.6378314,0.32185578833254663,0.34497026257831853,0.33088969895872083,0.33913700648158873,0.6041413813174586,0.9587046949900845,0.5300708877548673,-8.239194389694205,-5.0838336101601636,-1.0055179076349512,0.5,0.5,0.05,0.3,0.3
1752857530.6604233,0.3212889645782536,0.34524135262330097,0.33031876139277844,0.33940379454991076,0.6002505213965726,0.9619941579259662,0.532452171800961,-8.249435249801166,-5.198081857529904,-0.9935454062548337,0.5,0.5,0.05,0.3,0.3
1752857530.683976,0.3207187790496642,0.34550529853424977,0.32973822958784194,0.3396548349253562,0.5964960777007384,0.9649112148985247,0.5353760047296158,-8.196161556496877,-5.059128199280187,-1.0456916978759436,0.5,0.5,0.05,0.3,0.3
1752857530.7065923,0.3201453217856831,0.34576205863104587,0.3291556305676633,0.3398990068623847,0.5927500975244729,0.9678155428067482,0.5383251635090275,-8.172580571708702,-4.810163483049637,-1.04140589517473,0.5,0.5,0.05,0.3,0.3
1752857530.7291057,0.3195686833418601,0.3460115923682935,0.3285712165887868,0.3401396409968555,0.5889542174686582,0.9708749743381119,0.5410887512580277,-8.074068508081018,-4.629025631014731,-1.0139925507638359,0.5,0.5,0.05,0.3,0.3
1752857530.752018,0.31898895477609,0.3462538603417229,0.3279835642669862,0.3403747888210167,0.5850576106648816,0.9742574501218166,0.5434031588596263,-7.947506437291699,-4.471307819768339,-1.0102390657071674,0.5,0.5,0.05,0.3,0.3
1752857530.7764404,0.3184062276342339,0.3464888242944126,0.3273947889703848,0.3406048428521777,0.5810606059409109,0.977969284488523,0.5452818591053499,-7.843521158274914,-4.403334223736873,-0.987568666179215,0.5,0.5,0.05,0.3,0.3
1752857530.799604,0.31782059393566253,0.34671644712283056,0.3268038815003661,0.34082664861193035,0.5773797589747183,0.9807888428809466,0.54854123370501,-8.050080698612124,-5.33061510720298,-0.9949326148939975,0.5,0.5,0.05,0.3,0.3
1752857530.8223038,0.31723214615872586,0.3469366928826937,0.3262045450605392,0.3410311003708084,0.5736812443408712,0.9836769036797651,0.5517289298931076,-7.996126931668778,-4.693329946563478,-1.0157027969890502,0.5,0.5,0.05,0.3,0.3
